#   HDIC Project
#   Integrated Database of Hanzi Dictionaries in Early Japan
#
#   TSJ: Tenjibon Shinsen Jikyo database -- Headwords and definitions
#
#   Tenjibon Shinsen Jikyo 新撰字鏡, Tenji copy 天治本.
#   A complete manuscript of 1124 is held by the Imperial Household Archives.
#   Buddhist monk Shoju 昌住, c. 898-901.
#   A Hanzi (Chinese character) dictionary.
#
#   TSJ_definitions.tsv
#   Version: 1.0.48
#   Date published: 28 June 2018
#   Last modified: 12 September 2019
#
#   Copyright (c) 2018-2019 HDIC project, IKEDA Shoju (Chair)
#	LI Yuan (Person in charge of text data proofreading)
#	LIU Guanwei (Person in charge of image database design and implementation)
#   Department of Linguistic Sciences, Hokkaido University Graduate School of Letters
#   North 10, West 7, Kita-ku Sapporo, Hokkaido, 060-0810 Japan
#   Contact: hdic_info@let.hokudai.ac.jp
#
#   Feel free to copy and distribute.
#   Send bug reports and feature requests via email.
#
#   TSV format information:
#   [SJID (svvwwxyyz)        Book(vv), leaf(ww), recto-verso(x), line(yy) and number(z). Refer to TSJ_entries.tsv]
#   SJ2ID                    For headword of two or more characters, add 'a, b, ..., n' at the end of SJID
#   Entry_word               Headword
#   SJ_def                   Definition of pronunciation, meaning and variant(s)
#   SJ_def_remarks           Editor's notes
#
#   Acknowledgments:
#   We are grateful to the Imperial Household Archives 宮内廳書陵部 for permission to publish the decipherment text of TSJ.
#   This work was supported by JSPS KAKENHI Grant Number 25370506, 16H03422, 19H00526.
#
TSJ2ID	Entry_word	SJ_def	SJ_remarks
s1140a501	詰	《氏傳》：子盍並是也。《周礼》：大司寇之軄建邸之三典以詓四方。鄭玄曰：誥謹也。《書》云：王旄萇度作刑以詰四方是也。《礼記》：詰誡暴慢。鄭玄曰：詰謂問其罪也。《廣雅》：詰責也，詰典也，詰讓也。《左氏傳》：詰朝將見。杜預曰：詰朝平。	
s1140b201	自	士至反。去：身也，用也，從也，由也。𦣼：上古文。〔其至反。去。曁，古文。〕	
s1140b202a	臰臭臭β	三同作。尺又反。去。久佐志。	
s1140b301	臮	其至反。去。曁，古文。与詞也，久見云。	
s1140b302	臬	魚列反。法也，門厥閾也。闑字。	
s1140b303	辠	七改反。上：罪。	
s1140b304	𦤙	五八反。入：屈也，断也。久自久。	
s1140b401	⿱⿱自自⿸厂⿰米瓜	色古文。	
s1140b402	邊	在辶部。	
s1140b403	臱	亡然反。臱〻正〻不見。	
s1140b501	⿰自息	在心部。	
s1140b502a	𣦞𩠮夔	三形同。渠追反。神獸名。	
s1140b601	奡	五到反。去：陸地行舟人。	
s1140b602	盾	食尹反。上。又作楯子也。	
s1141b101	臣	時仁反。	
s1141b102	臧	作狼反。善也，厚也。古文匪字。在匚部。	
s1141b201	臧β	上字。	
s1141b202	臦	渠往九放二反。永也。	
s1201a801	了	力鳥反。上：畢也。	
s1201a802	𠄏	丁了反。懸皃，𢫦賢師之賦，猕猴友日以手懸皃也，以足懸曰𠄏。	
s1201a803	夷	在大部。小細也。	
s1201a804	少	書沼反。上：疋𣥂字。不多也，幼。	
s1201b101	彖	在豕部。	
s1201b102a	了𠄏	又作𥾇。丁皎反。了𠄏猶懸皃。	
s1201b104	孚	疋于反。疾也，行也，養也，信也，生也。音字。	
s1201b201	𤔍	上古文。	
s1201b202a	阜𨸏埠	三形同。浮久反。小陵曰丘，无名曰阜。在阝部。	
s1201b205	𠆴	乃孝反。猥也。	
s1201b206	中	至正隆反。平：忠也，裏也，坸也，宜堪也。又陟仲反。去：成也，當也，得也，和也，半也，應也，聖。	
s1201b301	串	貫摜慣⿰⺖串四形同。公患反。習也。	
s1201b302	半	中也。	
s1201b303	夾	古洽反。取也，持也，輔也。	
s1201b401	丁	當也，強也，成也，壮也，停也。	
s1201b402	黎	礼伊反。衆。	
s1201b403	𥟦	二同。	
s1201b404	元	善也，始也。	
s1201b405	𤳖	補丹反。部也，類。	
s1201b406a	分分β	二形作。半也，⿰亻鬲(隔)也，賦也，別也，限域也，職善也，与也，予也，散也，列也。	
s1201b501	于	宇音。於也，曰也，求也。	
s1201b502	干	古寒反。打也，城也，觸也，者也，煩也，犯也，得也，曰也，數也。	
s1201b601	𠂼	地點反。門鍵曰印。橝同。	
s1201b602	奚	胡鷄反。何也。	
s1201b603	允	戈准反。當也，信也，識也，佞也。	
s1201b604a	屯β屯	二形作。聚也，陳也。	
s1201b701b	䑔⿰旧市	二形同。符發反。舂也。	
s1201b703c	舀伯	二形作。也(弋)紹反。㪻舀也，伯梯也。	
s1201b705d	𦥶⿰旧男	二形同。徒郎反。舂也，治米也。志良父。	
s1201b707e	𣡆𣞙	二同。桑音。皷机也。	
s1201b801	裴	敷尾反。平：文章皃。	
s1201b802	𤲶	嬲同。奴了反。擾戯弄也，𢙉也。	
s1201b803a	為爲	二形作。平：作也，使也，有也，治也，敷也，因也，施也，成助也，行也，被也，欲也。	
s1202a101	𢏽	上古文。	
s1202a102	友	上：親也，愛也，同志也，同門曰朋，同志曰友。	
s1202a103a	隷𥻳	同。力計反。猶附着，奴也，賤也，㑱𥻳也，徒𥻳也，臣也，伇也。豆利伊留。	
s1202a201b	兆𡉵	二形作。見也，形也，猶機也，十万曰億，十億曰兆。	
s1202a203	靜	審也，安也，具也。靖字。慮念也，思也，謀也，治也。	
s1202a301	肴	胡交反。豆實也，豆實謂葅醢也，肴者啖也，俎也，肉也，葅也。	
s1202a302	考	口老反。向也，挍也，老成也，父也，稽也，撃也。	
s1202a401	翡	扶畏反。翡赤也。	
s1202a402	翠	日醉反。去：翠青也，青雀羽也。	
s1202a403	棘	又作𫂡。居掬反。宇波良。	
s1202a404	爴	摑㩴二字同。九縛反。鳥之物啄食。	
s1202a501	蠲	古玄反。潔也，明也，除也。	
s1202a502	函	胡躭反。平：鎧也，客也，含也。	
s1202a503	幽	一乱反。微也，深也。	
s1202a504	〓	曲(幽)古文。	
s1202a601	凹	容䆘二同。侯扶於給二反。久保无。	
s1202a602	朅	丘列反。來也，去也，武皃。	
s1202a603	𠄌	知衛反。鈎識也。	
s1202a604	乁	以支反。流也，流而變易徒動也，移字。	
s1202a701	帥	□密反。將帥也，領也。又作𧗿。所律反。主帥也。借：所類反。去：上明也。	
s1202a702	⿰𠂤市	上字。	
s1202a703a	𠒊𠒃𧰽兕	三字同。徐里反。似牛也，蒼黒色也，一角青色重十斤也。	
s1202a707b	㭰觜𠲋	三字同。委訾子累二反。鳥口喙也。	
s1202a801c	⿱旧又叟	二同，𠋢叜。又二同。蘇后反。上：灾(叜)也，長老也。	
s1202a803	丿	普折反。古(右)戻也。	
s1202a804	乀	敷物反。古(左)戻也。	
s1202a805	丨	思惑他外二反。上下通也。	
s1202b101	亅	居月反。鈎逆者也。	
s1202b102	已	正：徐理反。上：反容耳反上止也，猶太也。又余上反。畢也，託也，瘉也，□(成？)也，其也，棄也，决竟也。	
s1202b103	己	居喜反。身身也，出也。	
s1202b201	巳	祥里反。上：辰巳也。	
s1202b202	師	所㥺反。衆也，人也，衆多意也，明也，法也，傳也，依也。從𠂤。二千一百人也。	
s1202b203	⿰丿⿹戈平	上古文。	
s1202b204a	𠫚牟	二作。吂侯反。牛鳴聲愛也，位也。在牛部。	
s1202b302	矣	爲紀反。辞也，語也，止也。	
s1202b303	之	平：是也，至，愛也，往也，問也，出也，承也。	
s1202b304	也	上：伯也，斯也，猶善也，所以窮止成久也，助也。	
s1202b401a	来來	二同。平：至也，及也，歸也，還也，轉也，伂也，是也，勤也。	
s1202b403	比	上：校也，近也，吉也，輔也，親也，密也，櫛輩也，例也，併也，俌也。四聲。[＿]一反。入：次也。	
s1202b501	出	入：生也，去也，見也，進也，姉妹子曰出。又尺[＿]反。去：遠也。去又上：違也，行也，往也，猶除也。	
s1202b502	幾	居祈反。平：微也，甚也，危也。居豈反。上：謂相通近也。	
s1202b601	先	平：前也，導也，早也，前進也，始也，先後猶左右也。	
s1202b602	易	正：与尺反。入：衆也，像也，□也，直也，奪也，天也，轉也。借：以豉□(反)，□(去)，問也，悦也，輕也。從口從而(一勿)。	
s1202b603	昜	余章反。	
s1202b604	夫	平：男子也，扶也。又作𧥱。凡也，彼也，語助也。	
s1202b701	麗	百・一下兀人。一同・一下・四形同，但下三作未詳。正：路帝反。去：偶也，兀人施也。借：力支力尊二反。平。又力氏反。上。	
s1202b801	號	正：明高反。歌也，哭也，胡呼也。借：胡到反。去。	
s1202b802a	聚⿱羊取	二同。從主反。上：共也，會也，𣫍(斂)也，衆積也。借：從句反。去：居也，避落也。	
s1203a101	焉	正：於乹反。平：安也，疑也，豈也，何也。核乾反。平。	
s1203a102a	亡β亡	二作。平。无良反。滅也，逃也，命避也，喪棄也，哭也，死也，无也，莫也。	
s1203a201	丱	正：侯猛反。上：金玉未成器也。亦作鑛礦二同。借：古患反。去：幼推(稚)也，捴角之廿童子未笄結髪廿然之時。	
s1203a202a	正正	平：長也，聽也，定也，止也，上也，己心也，改也，平也。	
s1203a301	爯	齒陵反。平：擧也。今爲稱字。好也，鈴也，足度也。	
s1203a302	澩	正：胡角反。入：夏有水，冬无水曰澩。借：胡巧反。上。	
s1203a401	卬	正：魚兩反。上。又魚高(亮)反。去：高也，小國之功，大國若百穀之■望也，持也，向也，爲仰字，功〻君徳若千里之駒也。	
s1203a402	刅	楚良反。傷。戧字。	
s1203a501	劒	居欠反。兩刀也，丘也。	
s1203a502	孖	正：子辞反。平：滋字。雙生也。	
s1203a503	胔	正：倉移反。平：人子腹也。又為胔𡥎。今或以為掩⿰骨备埋胔之胔。今𩨱字。借：余賜反。去：殘骨〻有肉也，死禽獣將腐之名。	
s1203a601	垂	正：是規反。平：明■也。從上示下。字為埵字，今俗以垂通用之也。借：時志反。去：猶幾也，低也。在垂部。	
s1203a701	厶	正：相咨反。平：姦牙氏昔倉頡造字自營為厶。今並為私字。今以此字。借：之舩反。平：義与某甲之某。	
s1203a702	才	正：在來反。平：材也，草木之初生也，初始也。焉哉[反]。字義同。又材字。挺也，用也，質也，材藝也，力也，木也，道也。	
s1203a801	克	口勒反。肩也，勝也，能也，成也，交錯也。	
s1203a802a	⿱上水𠅏𠧹	三上古文。	
s1203b103	兢	正：冀隆反。平：慎也，危也，懼也。借：渠陵反。平。矜字同。	
s1203b104	臡	女提反。平：有骨醢也。保祢比志保。	
s1203b201	艮	古□(恨)反。去：止也。	
s1203b202	翨	苔溢反。去：翮也，強羽也。	
s1203b203a	囅辴β辴⿰單㞡	四形同。𠢦忍反。上：天也。安佐和良不。	
s1203b207	母	王員反。上。正：莫后反。父母也，收也，莫也，止也，莫母也，從女象懷子形也，本也，模也，象也，无也。今為无字。	
s1203b301	毋	王(亡)烏反。平：止也。	
s1203b302a	止止β	二同作。止息也，禁也，小也，至也，足也，獲也，住也，留也，静也。	
s1203b401	𠷞	古孚反。平：巫名，在雲陽。	
s1203b402	釐	力之反。平：寮也，理也，毛女。又乎佐无。	
s1203b403	婁	力侯反。平：曳也，連也，親䁥也，丞也。又數也。從女，在女部。	
s1203b501	乍	士夏反。去：急也，蹔也，止也。	
s1203b502	公	古同反。君也，常也，共也，止也，方平也，久也。	
s1203b601	𤲍	下甲反。相著也。	
s1203b602	㚘	方滿反。上：并行皃。	
s1203b603	𭰭	口之反。平：疾盡也。	
s1203b604	暢	勅悵反。去：達也，〻充也，舒也，明也，粎也，通也。	
s1203b701	朄	以信反。去：小鼓在大鼓上。又与晉反。	
s1203b702	夏	胡駕反。上：大也，假也。	
s1203b703	平	量也，易也，大也，定也。	
s1203b704	兀	杌音。書也。己知反。	
s1203b801	叛	薄旦反。逃也，乱也，雜也，半也，背也。	
s1203b802	亍	竹篤反。入：丈(大)歩曰亍，小歩曰彳也。	
s1203b803a	卞弁	二同。皮變反。𨅶也，發也。	
s1203b805	乡	山𧗳山麻二反。毛未也，毛長也，毛垂也。	
s1204a101	多	衆也，重也，大也，⿰貝⿱夂小也，繁也，足也。	
s1204a102	𡖇	上古文。	
s1204a103	畢	賓一反。冈也，竟也，猶背也。	
s1204a201	𠩄	處也，居也，舍也，得也，伐木。所〻伐木聲。	
s1204a202a	所所γ	二上字。	
s1204a204	當	都郎反。平。	
s1204a205	學	巷角反。識。	
s1204a206	以	用也，与也，爲也，象也。	
s1204a301	㠯	上字。	
s1204a302	勿	無也，非也。	
s1204a303	入	納也，内也，證也，悟也。	
s1204a304a	世𠃒卋㔺	三(四)形作。去：卅年爲世。又父子相大曰世。	
s1204a401b	能能β⿰肯長	三形作，下古文。多伎藝也，住也，善巧。	
s1204a404	希	平：少也，止也，等也，疎也，望也，施散。	
s1204a405	尊	哉昆反。平：敬也，高也，重也。	
s1204a501	及	与也，至也，逮也，連也。	
s1204a502	非	違也，謗也，責也，隱也。	
s1204a503	未	味也，昧也。	
s1204a504a	此β此	二形作。是也，止也。	
s1204a601	下	底也，賤也，近也，落。	
s1204a602	周	密也，備也，廻也，至也，歴也，孔也，流也，流。	
s1204a603	者	豈也，物也。	
s1204a604	可	猶所也，止也，肯。	
s1204a605	必	分極也，累也，然也，果也，勅。	
s1204a701a	疑β疑	二作同。迷。	
s1204a703	受	領也，取也，容納也，得也，承也，継也，盛也。	
s1204a704	𤓾	下報反。去：姓，出□内。	
s1204a801	事	㱕也，立也，為也，軄也，勤也。	
s1204a802	㕝	上古文。	
s1204a803	老	朽也，壽也。	
s1204a804	臣	膳也，掌也，堅也，土事也，官也，從下從一。	
s1204b101	丈	以尺反。為一丈人長八尺故曰丈夫。	
s1204b102	巧	伎也，善也，勤也。	
s1204b103	失	𢕩也，誤也，過忌也。□。	
s1204b104a	由由β沓由γ	四形作。用也，如也	
s1204b201	毐	於來虚其二反。娯(娭)古文。人无形也，娯戯云〻。	
s1204b202	𣫴	胡圭反。姓。	
s1204b203	毒	豆沃反。厚也，𧏅也，害也，煞也，増也，痛也，惡也，傷。	
s1204b301a	歸㱕皈	三形同。㱕家也，女嫁也。	
s1204b304	末	无木上也。	
s1204b305	形	現也，常也，彰也。	
s1204b306a	曲曲λ	二形作。直也，枉也，事也，巧骫也。	
s1204b401	𠚖	又上字。	
s1204b402	𠚡	勅高反。器古文。	
s1204b403	乃	往也，汝也。迺上古文。	
s1204b404a	亂乱	二同。治也，理也，正施曰乱。	
s1204b501	爪	莊卯反。紹也。	
s1204b502a	臾臾β	同。傳(縛)也。	
s1204b504	最	要也，從日。	
s1204b505a	甚甚β	尤也，劇也，孔也。	
s1204b507	尠	思淺反。寛也，少也，明也，滋。	
s1204b601	久	長也，遠也。	
s1204b602a	永	遠也，長也，■也，引也，雖也。	
s1204b604	毎	亡背反。上。又亡飛反。雖也，到非一也，調也，數也，屢也。	
s1204b701	孔	間也，穴也，甚也。	
s1204b702	乳	如庾反。生也，字也，几(凡)孔与乳二字同從𠃉。	
s1204b703	吏	里記反。理也，治事。	
s1204b704	民	眼也，冥也，謂无所知也。	
s1204b801	內	裏也，靜也。	
s1204b802	執	之十反。持也，操也，操捉也。	
s1204b803	甲	孚也，孚甲也，擾也，押也，頭也，習也，住。	
s1204b804	乙	屈也，軋也，物抽軋也。	
s1204b805	丙	□生炳者也，□也，明也。	
s1204b806	□	任也，⿰⻖長也，物懐妊也。	
s1205a101	子	愛也，慈也，孚也，枚也，滋也，陽氣始也，慈子萌也，兒也，息。	
s1205a102	丑	抽也，細也，紐繋也。	
s1205a103	辰	震也，晨也，伸舒辰星同。	
s1205a104	午	口戸反。忤也，萼陰氣与陽氣相忤也。	
s1205a201	申	尸仁反。平：呻也，申也，重也，𤝚也，引也	
s1205a202	亥	下改反。咳也，収捄也，収藏乃物捄取其好惡也，核也，閡也。	
s1205a301a	東柬	二形作。平：南北曰縦，東西曰横，在木中曰東，動也，百物發動陽道也。	
s1205a303	東λ	上古文。	
s1205a304	南	好(!)奴含反。平：任也，万物懐任也，離也，舞也。	
s1205a401a	⿳山合羊𡴟𡴖	三形，上古文。	
s1205a404	西	平：齊也。	
s1205a405	㢴	□(上)古文。	
s1205a406	北	乖也。	
s1205a407	北β	上古文。	
s1205a501	备	皮秘反。俻字。具也。	
s1205a502	券	券字。契也。	
s1205a503a	兩β兩	二形作。禍也，匹也，再也。	
s1205a505	弱	如灼反。柔耎弱也。或為愵。憂也，思也。	
s1205a601a	卒β卒卆	三形同。之骨反。暴也，終也。	
s1205a604	𭭩	所？反。不滑也，⿱勿𣥖咆也，難也。吻。	
s1205a605a	歰⿱勿此	二形上字。	
s1205a607	麁	七姑反。行超遠也，主也，□不細也。	
s1205a701	用	去：可施行也。字從卜從中。言卜中通理可施而用之也。	
s1205a702	表	方嬌反。上：明也，衣外也，持也，外也，畫也。	
s1205a801	□	所肥反。平：颺也，揚也。	
s1205a802a	肅肅β粛	三形作。思六反。進速也，敬也，嚴也，聲。	
s1205a805	睪	羊石反。生也，樂也，継也。	
s1205a806a	嘏□	二形作。古雅反。大也，福也，□福也，固也。	
s1205b102	甫	方主反。我也，大也，始也，博也，傅也。	
s1205b103a	曰粤	二同。于月反。詞也，豈也，語也，於也。	
s1205b201	𡖔	諾何反。平：多也。	
s1205b202a	在在β	二形作。存也，察也，与坐字同，坐字也，止也，在也，見也，居也，從土。	
s1205b204	書	形也，着也，傷也。	
s1205b205	詹	之廉反。平：至也，輔太子官名。	
s1205b301	弗	分勿反。治。又不也。	
s1205b302	翯	所(胡)角反。肥澤也。	
s1205b303	覇β	博駕反。去：把也，把王者政也，主也，王也。	
s1205b304	㞆	居委反。上：則一足也。	
s1205b401	卼	午忽反。入：〓〓(𦤞子官名。坐字也	
s1205b402	卮	紙兒反。高也，殆。	
s1205b403	𦤞	牛結反。不安也。	
s1205b404	𡦄	付牛反。平：多也。	
s1205b405a	𡦢⿰重乳	同。都貢反。湩也，乳汁也。	
s1205b501	禺	語倶反。平：中時也，縣名。	
s1205b502	𦦔	一作𤲳。状沸反。去：獸名。	
s1205b503	赮	胡加反。平：日朝赤氣。	
s1205b504	豑	秩字。徒悉反。入：爵之次也。	
s1205b601a	⿰西伯⿰西臽	二形同。口甘反。去：𨢝和向也，向字。	
s1205b603	耇	古厚反。黄也，耇者甚老髪色黄也。久王黄也，則九十曰耇。	
s1205b604	⿰出曷	烏末反。入：㙲也，㙲者𨕄也，塞。	
s1205b701	尵	下對反。去：⿺元土也，馬病也。	
s1205b702	穨	杜回反。平：暴風也，无髪也。	
s1205b703a	嚳β嚳	二形同。苦沃反。入：帝名。一作俈。急也。	
s1205b801	馦	許兼反。平：香氣。	
s1205b802	爰	禹元反。平：日也，姓也，易也，于也，引也，驗也，哀也。	
s1205b803	爬	又作把。蒲巴反。平：搔也。	
s1205b804a	𡿷邕	二同。於容反。平：和也，載也。	
s1206a101	𡌪	古拜反。去：大也。	
s1206a102	存	徂魂反。平：有也，存也，察也，恤問。	
s1206a103	𡥉	公爻反。平：太牙投從子分也。	
s1206a104a	尭堯	二形作。牛要反。平：伊祁氏古聖帝也。	
s1206a202	𢿣	苦交反。打也。	
s1206a203	𠦬	公懷時規二反。平：背呂也，脊中短小而續骨是也。又草木峰𦯧也。	
s1206a301	丽	麗古文，在上。	
s1206a302	⿰思多	丁火反。上：多也。	
s1206a303	𢣢	下夾反。入：劦也，同心和也。	
s1206a304	𡑈	下罪反。上：垂皃。	
s1206a305	左	左右助也，左右道也，教導也，左右高也。	
s1206a401	𠂇	上字。	
s1206a402	兮	戸笄反。平：語止也，語助也。	
s1206a403	𩐚	不勿反。入：𧿧音也。	
s1206a404	毓	力留反。平：轆也。	
s1206a405	毓	育字同。餘挩反。長也，育也，生也，盛也，覆稚也。	
s1206a501	巟	火光反。水廣大。	
s1206a502a	川川β	同。上縁反。平：水流相貫澤也。	
s1206a504	𡿦	口村反。坤字同。愼也。	
s1206a505	帶	帝音。行也，約束也，飾也，着也，行用也，歴也。	
s1206a601	擧	行也，上也，立也，言也，收也，開也，告也，納也。	
s1206a602a	凢凡	二形。輕也，舊也。	
s1206a604	⿰𡿪𡿪	力衛反。水流也，釼也。又列字。位也，陳也，班也。	
s1206a701	𠛱	上字。	
s1206a702	𡿧	子来反。𡿧害也，天變時灾也，傷也。災字同。	
s1206a703	𣥎	戰字古文，在戈部。	
s1206a704	𡈼	他井反。上：善也。	
s1206a801	壬	□字，在𠔿部。	
s1206a802	㸒	士蔵反。施臨也，貪也，近求也。	
s1206a803	望	无放反。平又去。又𦣠古文，字從𡈼。	
s1206a804	望β	凡房反。平。下□。	
s1206b101a	□幼β幼	三形作。於條反。平：小也。字從幺從力。	
s1206b104	𢆶	□椆反。微小也。	
s1206b105a	𨑊𨑊β	二形。奴動反。郺𨑊也，大而盛多也，多也，人語過度□□(妄)語也。	
s1206b201	郺	於孔反。多也。	
s1206b202	夠	苦侯反。多也。	
s1206b203	㚋	丁條反。周字。大也，多也。	
s1206b204	㷇	苦回反。大也。⿰目灰字。	
s1206b205	㚊	口才反。多也，大也。	
s1206b301	𡖟	恥支反。螭也，无角龍。聿：以出反。遂也，脩也，自也，日也，立也，辞也。	
s1206b302	聿	聿：以出反。遂也，脩也，自也，日也，立也，辞也。	
s1206b303	隶	徒戴反。逮字。	
s1206b304	𨽿	徒改反。迨字。待及也。	
s1206b305	隸	力計反。附着也。𥻳字。⿰亻莫伇也。	
s1206b401	凶	許容反。平：惡也。	
s1206b402	𩐨	匹江反。平：鼓聲。	
s1206b403a	児兒	二形作。汝移反。平：人好。又子。	
s1206b405	冞	武移反。平：深入。	
s1206b501	茲	子之反。平：滋字。	
s1206b502	玆	子之反。平：息也。	
s1206b503a	无無	同字。平：非有也。上：古作，下：今作。間也，言也。毋字。	
s1206b505	乎	扈都反。平：語助也。	
s1206b601	𨛬	薄恢反。平：郷名。	
s1206b602a	粼β粼	二形作。力珍反。平：水在石間。	
s1206b604	㕙	七旬反。平：東郭㕙古狡兔。	
s1206b605	㔮	諾何反。平：獸名。	
s1206b701	甡	踈臻反。平：先衆多皃。	
s1206b702	兟	上字。踈臻反。平：進。	
s1206b703	袁	韋元反。平。	
s1206b704a	丹㣋	二形丹古文。在舟部	
s1206b706b	幵开	二形作同。古賢反。平：羌別種。又卆也。	
s1206b801	年	奴田反。平。	
s1206b802c	𠦚秊	二上同字。	
s1206b804d	年λ年μ	二上古文。	
s1206b806e	翏⿱羽𠇍	二同。落肅(蕭)反。平：髙飛皃。	
s1207a101	巴	伯加反。平。	
s1207a102	覃	徒含反。平：及也。	
s1207a103	甘	平。	
s1207a104	良	平。	
s1207a105a	更㪅	二形同。代也，重也，改也，造也。	
s1207a201	彭	薄庚反。道也，多皃，罵皃。	
s1207a202	兄	平。	
s1207a203	甥	生音。	
s1207a204	氏	承紙反，子盈反。縣名。	
s1207a205	氐	都礼特尓二反。平。	
s1207a206	甹	普丁反。平：夆掣曳。	
s1207a301	不	平：非也，无也，否也。	
s1207a302	𠀚	上古文。	
s1207a303	升	軄丞反。平：成也，躋也，短也。	
s1207a304	史	踈士反。上：文多而質少也。	
s1207a401	嚭	匹鄙反。上：大也。	
s1207a402	与	余呂反。上：賜也，許。	
s1207a403	予	上古字。翼諸反。上：我也。余同字。	
s1207a404	𠄔	下了反。相誰也。	
s1207a405	巨	其呂反。大也，規矩也。	
s1207a501	㠪	上古文。	
s1207a502	禹	于矩反。虫也，舒也，帝名。	
s1207a503	尹	余准反。正也，治也。	
s1207a504	⿱覀𠇍	上古文。	
s1207a505	反	䨱也，本也。返同。	
s1207a601	𠬡	又上字。	
s1207a602	勺	時灼反。挹取也，枓⿰景匂⿰骨也。	
s1207a603	㠭	知演視戰二反。上：極巧視之。	
s1207a604	考	苦浩[反]。上。	
s1207a605	孝	呼教反。上：就也，譽也，究也。	
s1207a701	冎	古兀(瓦)反。上：剔宍置骨。	
s1207a702a	⿰旧昜䑗	二同。常朗反。上：治米器。	
s1207a704	秉	丘永反。上：持也，操也，把也，執也。抦字	
s1207a705	井	子郢反。上：通□□□(除)也。	
s1207a801	有	上：保也，藏也。又也，專也，果也，須。	
s1207a802a	臼旧	二同。㠯(巨)久反。上。又□(居)陸反。古作勺。宇須。	
s1207a804	舅	巨九反。上。	
s1207a805	㚇	作弄□(反)。去：飛而斂足□□取也。	
s1207b101	衆	去。多也，三人也。	
s1207b102	彗	徐醉反。去：帚也，一曰妖星。	
s1207b103	䬡	又作翥。之據反。去：飛也。	
s1207b201	翥	□同，去入。	
s1207b202	𦒸	殊遇反。去：老人行皃。	
s1207b203	𡦗	而遇反。去：稚。	
s1207b204	外	去。	
s1207b205	些	蘇計反。去：楚音。	
s1207b206	曳	餘制反。去。	
s1207b301	夬	古邁反。分决也，易卦名，猶决也。	
s1207b302	愛	烏代反。去：生也，惜也，傷也。	
s1207b303a	⿱乙十卂	二同。息晉反。疾飛。	
s1207b305	刃	而晉如振二反。刀堅也，四尺也。	
s1207b401	舜	舒閠反。去：草也，大智也，充也，推也。	
s1207b402	𡐩	上古文。	
s1207b403	𦥊	疾宜丑吏二反。去：忿戾。	
s1207b404a	段段β段γ	三形作。徒玩反。去。	
s1207b501	𤯷	胡光反。去(平)：華也。葟字。	
s1207b502	幻	古弁反。去。	
s1207b503	報	復也，荅也	
s1207b504	牚	他孟反。去：耶柱。	
s1207b505	㓄	陟鴆反。王㓄。	
s1207b506	彔	呂谷反。刻木。	
s1207b601	叔	叔同。式六反。季也，拾也，少也。尗亦同。	
s1207b602	束	書蜀反。陳也，溥也，五疋為束。	
s1207b603	鬱	迂勿反。少方草也，釀酒可以降神。	
s1207b701	兀	五忽反。高皃。	
s1207b702	凸	徒浩反。高起。	
s1207b703	耋	徒浩反。老。	
s1207b704	劣	力惙反。	
s1207b705	屮	丑列反。草初生皃。	
s1207b706a	⿱旧⿹勹一舄	私積反。履中水曰複舄也。	
s1207b802	尺	八寸曰尺。	
s1207b803	即	入。	
s1207b804	皕	彼力反。迫也。	
s1207b805	䢅	是仁反。昧爽也。又晨字。	
s1208a101a	農農β⿱田民䢉	四形作同。奴冬反。耕也，厚也。	
s1208a105	䍆	竹与反。借。	
s1208a106	𤲑	上字。	
s1208a107	𦒻	都忝反。老人面有黒也。	
s1208a201	𡤺	芳園芳萬二反。耦也，匹也，生子齊均也。	
s1208a202	毑	子我子倚二反。姐字古文。	
s1208a203	囟	先恣先晉二反。𦞤字。	
s1208a204	𠙷	上古文。	
s1208a301	𦣝	翼之反。頤。	
s1208a302	𤾊	達留反。昔猶前日也，發聲	
s1208a303	𡭋	如瀧反。不肖也。亦茸字。	
s1208a304	牙	(無)	
s1208a305	𤘌	丘奇反。武牙也，牙牙雙。	
s1208a401	𤘐	丘禹反。齲字。	
s1208a402	𤘑	五哀反。䶣字。𪙑也，牙也。	
s1208a403	㸦	古故反。更也。	
s1208a404	互	上字。	
s1208a405	𢒞	力旦反。久也，久章皃。	
s1208a406	耏	如時反。頰頂也，髯也。	
s1208a501	屔	乃鷄反。及頂受水之丘也，頂上汙也。	
s1208a502	冂	苦瑩[反]。	
s1208a503	䯬	都可反。厚也，廣。	
s1208a504	𩫠	古穴反。缺也。	
s1208a505	𩫨	珠正反。城字。城墉也。	
s1208a601	𩫧	禹元反。垣字。垣廧。	
s1208a602	𩫭	都戶反。堵字。堵築反。	
s1208a603	𩫫	毗離反。陴字。城上女垣。	
s1208a604	冘	余斟反。□(𢓕)字。冘〻行皃。	
s1208a701	㽎	徒含反。	
s1208a702	夂	竹几反。從後至。	
s1208a703	𡕗	公舌胡蓋二反。相庶(遮)要害。	
s1208a704	夆	疋恭反。牽把也，𢊏曳也。	
s1208a705	夅	胡江反。□□□字。	
s1208a801	夃	公覩反。沽字。且也	
s1208a802	㐄	口化反。跨步。	
s1208a803	翏	力幼反。高飛。	
s1208a804	翜	□□山甲二反。疾飛也，便也。	
s1208a805	𦐀	亡縷反。古舞。	
s1208a806	毣	□角反。□也，□。	
s1208a807	䍿	胡光反。盡羽餝也，冕属也，蒙羽舞也。	
