# HDIC Project
# HDIC is an abbreviation of the Integrated Database of Hanzi Dictionaries in Early Japan
#
# Tenjibon Shinsen-Jikyo (TSJ) : Rikugokan edition, Rinsen shoten edition ,National Diet Library Digital Collections and Database of Pre-Modern Japanese Works
# Version: 1.1.3
# Date: 1 January 2022
# Last update : 27 March 2022
#
# Copyright (c) 2022 HDIC project, IKEDA Shoju (Chair, Professor Emeritus, Hokkaido University)
# Research group of Linguistics, Hokkaido University Faculty of Humanities and Human Siences
# North 10, West 7, Kita-ku Sapporo, Hokkaido, 060-0810 Japan
# Contact: ikeda.shoju@gmail.com, liyuansapporo@yahoo.co.jp, toyjack@gmail.com
#
# Data License Information and Access Rights
# License: 
# Creative Commons Attribution-ShareAlike 4.0 International License (CC BY-SA 4.0)
# Access Rights (Availability): 
# Open access
#
# TSV format information
# ----------------------
# SJ_vol: 篇立次第, 巻1-12
# SJ_vol_leaf(svvwwx): Book(vv), leaf(ww) and recto-verso(x)
# SJ_Rinsen_p: Page(xxx) in Rinsen shoten edition
# NDL_URL_1916: 813.2-Sy968s, Rikugokan edition 1916
# NIJL_URL_micro:Database of Pre-Modern Japanese Works, National Institute of Japanese Literature, 宮内庁書陵部 書陵部蔵マイクロデジタル変換 DOI 10.20730/100290337
SJ_vol	SJ_vol_leaf	SJ_Rinsen_p	NDL_URL_813.2-Sy968s_1916	NIJL_Shoryobu_micro
巻9	s0912a	537	https://dl.ndl.go.jp/info:ndljp/pid/3438199/14	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/509
巻9	s0912b	538	https://dl.ndl.go.jp/info:ndljp/pid/3438199/15	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/510
巻9	s0913a	539	https://dl.ndl.go.jp/info:ndljp/pid/3438199/15	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/511
巻9	s0913b	540	https://dl.ndl.go.jp/info:ndljp/pid/3438199/16	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/512
巻9	s0914a	541	https://dl.ndl.go.jp/info:ndljp/pid/3438199/16	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/513
巻9	s0914b	542	https://dl.ndl.go.jp/info:ndljp/pid/3438199/17	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/514
巻9	s0915a	543	https://dl.ndl.go.jp/info:ndljp/pid/3438199/17	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/515
巻9	s0915b	544	https://dl.ndl.go.jp/info:ndljp/pid/3438199/18	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/516
巻9	s0916a	545	https://dl.ndl.go.jp/info:ndljp/pid/3438199/18	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/517
巻9	s0916b	546	https://dl.ndl.go.jp/info:ndljp/pid/3438199/19	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/518
巻9	s0917a	547	https://dl.ndl.go.jp/info:ndljp/pid/3438199/19	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/519
巻9	s0917b	548	https://dl.ndl.go.jp/info:ndljp/pid/3438199/20	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/520
巻9	s0918a	549	https://dl.ndl.go.jp/info:ndljp/pid/3438199/20	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/521
巻9	s0918b	550	https://dl.ndl.go.jp/info:ndljp/pid/3438199/21	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/522
巻9	s0919a	551	https://dl.ndl.go.jp/info:ndljp/pid/3438199/21	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/523
巻9	s0919b	552	https://dl.ndl.go.jp/info:ndljp/pid/3438199/22	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/524
巻9	s0920a	553	https://dl.ndl.go.jp/info:ndljp/pid/3438199/22	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/525
巻9	s0920b	554	https://dl.ndl.go.jp/info:ndljp/pid/3438199/23	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/526
巻9	s0921a	555	https://dl.ndl.go.jp/info:ndljp/pid/3438199/23	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/527
巻9	s0921a	556	https://dl.ndl.go.jp/info:ndljp/pid/3438199/24	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/528
巻9	s0922a	557	https://dl.ndl.go.jp/info:ndljp/pid/3438199/24	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/529
巻9	s0922b	558	https://dl.ndl.go.jp/info:ndljp/pid/3438199/25	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/530
巻9	s0923a	559	https://dl.ndl.go.jp/info:ndljp/pid/3438199/25	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/531
巻9	s0923b	560	https://dl.ndl.go.jp/info:ndljp/pid/3438199/26	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/532
巻9	s0924a	561	https://dl.ndl.go.jp/info:ndljp/pid/3438199/26	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/533
巻9	s0924b	562	https://dl.ndl.go.jp/info:ndljp/pid/3438199/27	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/534
巻9	s0925a	563	https://dl.ndl.go.jp/info:ndljp/pid/3438199/27	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/535
巻9	s0925b	564	https://dl.ndl.go.jp/info:ndljp/pid/3438199/28	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/536
巻10	#N/A	565	https://dl.ndl.go.jp/info:ndljp/pid/3438199/28	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/540
巻10	#N/A	566	https://dl.ndl.go.jp/info:ndljp/pid/3438199/29	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/541
巻10	s1001a	567	https://dl.ndl.go.jp/info:ndljp/pid/3438199/29	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/542
巻10	s1001b	568	https://dl.ndl.go.jp/info:ndljp/pid/3438199/30	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/543
巻10	s1002a	569	https://dl.ndl.go.jp/info:ndljp/pid/3438199/30	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/543
巻10	s1002b	570	https://dl.ndl.go.jp/info:ndljp/pid/3438199/31	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/544
巻10	s1003a	571	https://dl.ndl.go.jp/info:ndljp/pid/3438199/31	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/544
巻10	s1003b	572	https://dl.ndl.go.jp/info:ndljp/pid/3438199/32	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/545
巻10	s1004a	573	https://dl.ndl.go.jp/info:ndljp/pid/3438199/32	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/545
巻10	s1004b	574	https://dl.ndl.go.jp/info:ndljp/pid/3438199/33	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/546
巻10	s1005a	575	https://dl.ndl.go.jp/info:ndljp/pid/3438199/33	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/546
巻10	s1005b	576	https://dl.ndl.go.jp/info:ndljp/pid/3438199/34	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/547
巻10	s1006a	577	https://dl.ndl.go.jp/info:ndljp/pid/3438199/34	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/547
巻10	s1006b	578	https://dl.ndl.go.jp/info:ndljp/pid/3438199/35	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/548
巻10	s1007a	579	https://dl.ndl.go.jp/info:ndljp/pid/3438199/35	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/548
巻10	s1007b	580	https://dl.ndl.go.jp/info:ndljp/pid/3438199/36	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/549
巻10	s1008a	581	https://dl.ndl.go.jp/info:ndljp/pid/3438199/36	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/549
巻10	s1008b	582	https://dl.ndl.go.jp/info:ndljp/pid/3438199/37	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/550
巻10	s1009a	583	https://dl.ndl.go.jp/info:ndljp/pid/3438199/37	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/550
巻10	s1009b	584	https://dl.ndl.go.jp/info:ndljp/pid/3438199/38	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/551
巻10	s1010a	585	https://dl.ndl.go.jp/info:ndljp/pid/3438199/38	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/551
巻10	s1010b	586	https://dl.ndl.go.jp/info:ndljp/pid/3438199/39	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/552
巻10	s1011a	587	https://dl.ndl.go.jp/info:ndljp/pid/3438199/39	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/552
巻10	s1011b	588	https://dl.ndl.go.jp/info:ndljp/pid/3438199/40	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/553
巻10	s1012a	589	https://dl.ndl.go.jp/info:ndljp/pid/3438199/40	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/553
巻10	s1012b	590	https://dl.ndl.go.jp/info:ndljp/pid/3438199/41	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/554
巻10	s1013a	591	https://dl.ndl.go.jp/info:ndljp/pid/3438199/41	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/554
巻10	s1013b	592	https://dl.ndl.go.jp/info:ndljp/pid/3438199/42	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/555
巻10	s1013b	593	https://dl.ndl.go.jp/info:ndljp/pid/3438199/42	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/555
巻10	s1014b	594	https://dl.ndl.go.jp/info:ndljp/pid/3438199/43	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/556
巻10	s1015a	595	https://dl.ndl.go.jp/info:ndljp/pid/3438199/43	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/556
巻10	s1015b	596	https://dl.ndl.go.jp/info:ndljp/pid/3438199/44	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/557
巻10	s1016a	597	https://dl.ndl.go.jp/info:ndljp/pid/3438199/44	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/557
巻10	s1016b	598	https://dl.ndl.go.jp/info:ndljp/pid/3438199/45	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/558
巻10	s1017a	599	https://dl.ndl.go.jp/info:ndljp/pid/3438199/45	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/558
巻10	s1017b	600	https://dl.ndl.go.jp/info:ndljp/pid/3438199/46	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/559
巻10	s1018a	601	https://dl.ndl.go.jp/info:ndljp/pid/3438199/46	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/559
巻10	s1018b	602	https://dl.ndl.go.jp/info:ndljp/pid/3438199/47	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/560
巻10	s1019a	603	https://dl.ndl.go.jp/info:ndljp/pid/3438199/47	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/560
巻10	s1019b	604	https://dl.ndl.go.jp/info:ndljp/pid/3438199/48	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/561
巻10	s1020a	605	https://dl.ndl.go.jp/info:ndljp/pid/3438199/48	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/561
巻10	s1020b	606	https://dl.ndl.go.jp/info:ndljp/pid/3438199/49	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/562
巻10	s1021a	607	https://dl.ndl.go.jp/info:ndljp/pid/3438199/49	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/562
巻10	s1021b	608	https://dl.ndl.go.jp/info:ndljp/pid/3438199/50	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/563
巻10	s1022a	609	https://dl.ndl.go.jp/info:ndljp/pid/3438199/50	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/563
巻10	s1022b	610	https://dl.ndl.go.jp/info:ndljp/pid/3438199/51	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/564
巻10	s1023a	611	https://dl.ndl.go.jp/info:ndljp/pid/3438199/51	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/564
巻10	s1023b	612	https://dl.ndl.go.jp/info:ndljp/pid/3438199/52	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/565
巻10	s1024a	613	https://dl.ndl.go.jp/info:ndljp/pid/3438199/52	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/565
巻10	s1024b	614	https://dl.ndl.go.jp/info:ndljp/pid/3438199/53	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/566
巻10	s1025a	615	https://dl.ndl.go.jp/info:ndljp/pid/3438199/53	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/566
巻10	s1025b	616	https://dl.ndl.go.jp/info:ndljp/pid/3438199/54	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/567
巻10	s1026a	617	https://dl.ndl.go.jp/info:ndljp/pid/3438199/54	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/567
巻10	s1026b	618	https://dl.ndl.go.jp/info:ndljp/pid/3438199/55	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/568
巻10	s1027a	619	https://dl.ndl.go.jp/info:ndljp/pid/3438199/55	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/568
巻10	s1027b	620	https://dl.ndl.go.jp/info:ndljp/pid/3438199/56	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/569
巻10	s1028a	621	https://dl.ndl.go.jp/info:ndljp/pid/3438199/56	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/569
巻10	s1028b	622	https://dl.ndl.go.jp/info:ndljp/pid/3438199/57	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/570
巻10	s1029a	623	https://dl.ndl.go.jp/info:ndljp/pid/3438199/57	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/570
巻10	s1029b	624	https://dl.ndl.go.jp/info:ndljp/pid/3438199/58	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/571
巻10	s1030a	625	https://dl.ndl.go.jp/info:ndljp/pid/3438199/58	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/571
巻10	s1030a	626	https://dl.ndl.go.jp/info:ndljp/pid/3438199/59	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/572
巻10	s1031a	627	https://dl.ndl.go.jp/info:ndljp/pid/3438199/59	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/572
巻10	s1031b	628	https://dl.ndl.go.jp/info:ndljp/pid/3438199/60	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/573
巻10	s1032a	629	https://dl.ndl.go.jp/info:ndljp/pid/3438199/60	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/573
巻10	s1032b	630	https://dl.ndl.go.jp/info:ndljp/pid/3438199/61	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/574
巻10	s1033a	631	https://dl.ndl.go.jp/info:ndljp/pid/3438199/61	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/574
巻10	s1033b	632	https://dl.ndl.go.jp/info:ndljp/pid/3438199/62	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/575
巻10	s1034a	633	https://dl.ndl.go.jp/info:ndljp/pid/3438199/62	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/575
巻10	s1034b	634	https://dl.ndl.go.jp/info:ndljp/pid/3438199/63	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/576
巻10	#N/A	635	https://dl.ndl.go.jp/info:ndljp/pid/3438199/63	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/576
巻10	#N/A	636	https://dl.ndl.go.jp/info:ndljp/pid/3438199/64	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/577
巻11	s1101a	637	https://dl.ndl.go.jp/info:ndljp/pid/3438200/3	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/581
巻11	s1101b	638	https://dl.ndl.go.jp/info:ndljp/pid/3438200/4	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/582
巻11	s1102a	639	https://dl.ndl.go.jp/info:ndljp/pid/3438200/4	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/583
巻11	s1102b	640	https://dl.ndl.go.jp/info:ndljp/pid/3438200/5	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/584
巻11	s1103a	641	https://dl.ndl.go.jp/info:ndljp/pid/3438200/5	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/585
巻11	s1103b	642	https://dl.ndl.go.jp/info:ndljp/pid/3438200/6	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/586
巻11	s1104a	643	https://dl.ndl.go.jp/info:ndljp/pid/3438200/6	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/587
巻11	s1104b	644	https://dl.ndl.go.jp/info:ndljp/pid/3438200/7	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/588
巻11	s1105a	645	https://dl.ndl.go.jp/info:ndljp/pid/3438200/7	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/589
巻11	s1105b	646	https://dl.ndl.go.jp/info:ndljp/pid/3438200/8	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/590
巻11	s1105b	647	https://dl.ndl.go.jp/info:ndljp/pid/3438200/8	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/591
巻11	s1106b	648	https://dl.ndl.go.jp/info:ndljp/pid/3438200/9	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/592
巻11	s1107a	649	https://dl.ndl.go.jp/info:ndljp/pid/3438200/9	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/593
巻11	s1107b	650	https://dl.ndl.go.jp/info:ndljp/pid/3438200/10	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/594
巻11	s1108a	651	https://dl.ndl.go.jp/info:ndljp/pid/3438200/10	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/595
巻11	s1108b	652	https://dl.ndl.go.jp/info:ndljp/pid/3438200/11	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/596
巻11	s1109a	653	https://dl.ndl.go.jp/info:ndljp/pid/3438200/11	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/597
巻11	s1109b	654	https://dl.ndl.go.jp/info:ndljp/pid/3438200/12	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/598
巻11	s1110a	655	https://dl.ndl.go.jp/info:ndljp/pid/3438200/12	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/599
巻11	s1110b	656	https://dl.ndl.go.jp/info:ndljp/pid/3438200/13	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/600
巻11	s1111a	657	https://dl.ndl.go.jp/info:ndljp/pid/3438200/13	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/601
巻11	s1111b	658	https://dl.ndl.go.jp/info:ndljp/pid/3438200/14	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/602
巻11	s1112a	659	https://dl.ndl.go.jp/info:ndljp/pid/3438200/14	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/603
巻11	s1112b	660	https://dl.ndl.go.jp/info:ndljp/pid/3438200/15	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/604
巻11	s1113a	661	https://dl.ndl.go.jp/info:ndljp/pid/3438200/15	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/605
巻11	s1113b	662	https://dl.ndl.go.jp/info:ndljp/pid/3438200/16	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/606
巻11	s1114a	663	https://dl.ndl.go.jp/info:ndljp/pid/3438200/16	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/607
巻11	s1114b	664	https://dl.ndl.go.jp/info:ndljp/pid/3438200/17	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/608
巻11	s1115a	665	https://dl.ndl.go.jp/info:ndljp/pid/3438200/17	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/609
巻11	s1115b	666	https://dl.ndl.go.jp/info:ndljp/pid/3438200/18	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/610
巻11	s1116a	667	https://dl.ndl.go.jp/info:ndljp/pid/3438200/18	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/611
巻11	s1116b	668	https://dl.ndl.go.jp/info:ndljp/pid/3438200/19	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/612
巻11	s1117a	669	https://dl.ndl.go.jp/info:ndljp/pid/3438200/19	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/613
巻11	s1117b	670	https://dl.ndl.go.jp/info:ndljp/pid/3438200/20	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/614
巻11	s1118a	671	https://dl.ndl.go.jp/info:ndljp/pid/3438200/20	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/615
巻11	s1118b	672	https://dl.ndl.go.jp/info:ndljp/pid/3438200/21	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/616
巻11	s1119a	673	https://dl.ndl.go.jp/info:ndljp/pid/3438200/21	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/617
巻11	s1119b	674	https://dl.ndl.go.jp/info:ndljp/pid/3438200/22	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/618
巻11	s1120a	675	https://dl.ndl.go.jp/info:ndljp/pid/3438200/22	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/619
巻11	s1120b	676	https://dl.ndl.go.jp/info:ndljp/pid/3438200/23	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/620
巻11	s1121a	677	https://dl.ndl.go.jp/info:ndljp/pid/3438200/23	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/621
巻11	s1121b	678	https://dl.ndl.go.jp/info:ndljp/pid/3438200/24	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/622
巻11	s1122a	679	https://dl.ndl.go.jp/info:ndljp/pid/3438200/24	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/623
巻11	s1122b	680	https://dl.ndl.go.jp/info:ndljp/pid/3438200/25	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/624
巻11	s1123a	681	https://dl.ndl.go.jp/info:ndljp/pid/3438200/25	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/625
巻11	s1123b	682	https://dl.ndl.go.jp/info:ndljp/pid/3438200/26	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/626
巻11	s1124a	683	https://dl.ndl.go.jp/info:ndljp/pid/3438200/26	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/627
巻11	s1124b	684	https://dl.ndl.go.jp/info:ndljp/pid/3438200/27	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/628
巻11	s1125a	685	https://dl.ndl.go.jp/info:ndljp/pid/3438200/27	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/629
巻11	s1125b	686	https://dl.ndl.go.jp/info:ndljp/pid/3438200/28	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/630
巻11	s1126a	687	https://dl.ndl.go.jp/info:ndljp/pid/3438200/28	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/631
巻11	s1126b	688	https://dl.ndl.go.jp/info:ndljp/pid/3438200/29	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/632
巻11	s1127a	689	https://dl.ndl.go.jp/info:ndljp/pid/3438200/29	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/633
巻11	s1127b	690	https://dl.ndl.go.jp/info:ndljp/pid/3438200/30	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/634
巻11	s1128a	691	https://dl.ndl.go.jp/info:ndljp/pid/3438200/30	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/635
巻11	s1128b	692	https://dl.ndl.go.jp/info:ndljp/pid/3438200/31	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/636
巻11	s1129a	693	https://dl.ndl.go.jp/info:ndljp/pid/3438200/31	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/637
巻11	s1129b	694	https://dl.ndl.go.jp/info:ndljp/pid/3438200/32	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/638
巻11	s1130a	695	https://dl.ndl.go.jp/info:ndljp/pid/3438200/32	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/639
巻11	s1130b	696	https://dl.ndl.go.jp/info:ndljp/pid/3438200/33	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/640
巻11	s1131a	697	https://dl.ndl.go.jp/info:ndljp/pid/3438200/33	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/641
巻11	s1131b	698	https://dl.ndl.go.jp/info:ndljp/pid/3438200/34	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/642
巻11	s1132a	699	https://dl.ndl.go.jp/info:ndljp/pid/3438200/34	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/643
巻11	s1132b	700	https://dl.ndl.go.jp/info:ndljp/pid/3438200/35	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/644
巻11	s1133a	701	https://dl.ndl.go.jp/info:ndljp/pid/3438200/35	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/645
巻11	s1133b	702	https://dl.ndl.go.jp/info:ndljp/pid/3438200/36	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/646
巻11	s1134a	703	https://dl.ndl.go.jp/info:ndljp/pid/3438200/36	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/647
巻11	s1134b	704	https://dl.ndl.go.jp/info:ndljp/pid/3438200/37	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/648
巻11	s1135a	705	https://dl.ndl.go.jp/info:ndljp/pid/3438200/37	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/649
巻11	s1135b	706	https://dl.ndl.go.jp/info:ndljp/pid/3438200/38	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/650
巻11	s1136a	707	https://dl.ndl.go.jp/info:ndljp/pid/3438200/38	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/651
巻11	s1136b	708	https://dl.ndl.go.jp/info:ndljp/pid/3438200/39	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/652
巻11	s1137a	709	https://dl.ndl.go.jp/info:ndljp/pid/3438200/39	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/653
巻11	s1137b	710	https://dl.ndl.go.jp/info:ndljp/pid/3438200/40	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/654
巻11	s1138a	711	https://dl.ndl.go.jp/info:ndljp/pid/3438200/40	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/655
巻11	s1138b	712	https://dl.ndl.go.jp/info:ndljp/pid/3438200/41	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/656
巻11	s1139a	713	https://dl.ndl.go.jp/info:ndljp/pid/3438200/41	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/657
巻11	s1139b	714	https://dl.ndl.go.jp/info:ndljp/pid/3438200/42	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/658
巻11	s1140a	715	https://dl.ndl.go.jp/info:ndljp/pid/3438200/42	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/659
巻11	s1140b	716	https://dl.ndl.go.jp/info:ndljp/pid/3438200/43	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/660
巻11	s1141a	717	https://dl.ndl.go.jp/info:ndljp/pid/3438200/43	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/661
巻11	s1141b	718	https://dl.ndl.go.jp/info:ndljp/pid/3438200/44	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/662
