#	HDIC Project
#	HDIC is an abbreviation of the Integrated Database of Hanzi Dictionaries in Early Japan
#
#	Songben Yupian (SYP) : (宋本玉篇) and
#			the copy in Imperial Household Agency Archives and Mausolea Department (宮内庁書陵部),
#			IIIF images provided through Keio Institute of Oriental Classics (慶應義塾大学附属研究所斯道文庫).
#
#	Version: 0.0.2
#	Date: 6 May 2024
#	Last update : 8 May 2024
#
#	Copyright (c) 2016-2024 HDIC project, IKEDA Shoju (Chair, Professor Emeritus, Hokkaido University)
#	LI Yuan (Person in charge of text data proofreading)
#	LIU Guanwei (Person in charge of image database design and implementation)
#	Research group of Linguistics, Hokkaido University Faculty of Humanities and Human Siences
#	North 10, West 7, Kita-ku Sapporo, Hokkaido, 060-0810 Japan
#	Contact: ikeda.shoju@gmail.com, liyuansapporo@yahoo.co.jp, toyjack@gmail.com
#
#	This data is based on SYP.tsv (2023-08-29), compiled by suzuki toshiya and MORIOKA Tomohiko.
#
#	Data License Information and Access Rights
#	License: 
#	Creative Commons Attribution-ShareAlike 4.0 International License (CC BY-SA 4.0)
#	Access Rights (Availability): 
#	Open access
#
#	TSV Format information:
#	----------------------
#	Vol_radical:	volume number & radical number separated by "#", both are not zero-padded.
#	Book:	SYP is bounded to 3 parts, upper (上) = a, middle (中) = b, and lower (下) = c.
#	Leaf:	Leaf number printed on the center of the leaf.
#	Recto-verso:	a is for the right side of the leaf, b is for the left side of the leaf (leaf, not in spread-view)
#	Radical:	UTF-8 single character of the radical
#	Keio_url:	URL of manifest.json, 3 manifest.json files are provided for each book
#	Page_iiif:	page number under specified IIIF manifest
#
#	Regular expression for each column:
#	----------------------
#	Vol_radical:	v[1-9][0-9]*{1,3}#[1-9][0-9]*{1,3}
#	Book:	[abc]
#	Leaf:	[0-9]{3}
#	Recto-verso:	[ab]
#	Radical:	.
#	Keio_url:	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-00[123]/manifest.json
#	Page_iiif:	[0-9]{3}
#
#	This work was supported by JSPS KAKENHI Grant Number 16H03422, 19H00526, 22K12719.
#
Vol_radical	Book	Leaf	Recto-verso	Radical	Keio_url	Page_iiif
v20#304	b	087	b	日	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-002/manifest.json	090
v20#305	b	087	b	旦	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-002/manifest.json	090
v20#306	b	087	b	晨	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-002/manifest.json	090
v20#307	b	087	b	乾	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-002/manifest.json	090
v20#308	b	087	b	晶	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-002/manifest.json	090
v20#309	b	087	b	月	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-002/manifest.json	090
v20#309	b	088	a	月	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-002/manifest.json	090
v20#310	b	088	a	有	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-002/manifest.json	090
v20#311	b	088	a	朙	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-002/manifest.json	090
v20#312	b	088	a	冏	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-002/manifest.json	090
v21#313	c	004	b	冥	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	005
v21#314	c	004	b	夕	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	005
v21#315	c	004	b	多	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	005
v21#315	c	005	a	多	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	005
v21#316	c	005	a	小	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	005
v21#317	c	005	a	幺	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	005
v21#318	c	005	a	𢆶	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	005
v21#319	c	005	a	玄	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	005
v21#320	c	005	b	丏	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	006
v21#321	c	005	b	大	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	006
v21#321	c	006	a	大	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	006
v21#322	c	006	a	奢	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	006
v21#323	c	006	a	火	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	006
v21#323	c	006	b	火	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	007
v21#323	c	007	a	火	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	007
v21#323	c	007	b	火	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	008
v21#323	c	008	a	火	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	008
v21#323	c	008	b	火	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	009
v21#324	c	008	b	炎	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	009
v21#325	c	008	b	焱	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	009
v21#325	c	009	a	焱	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	009
v21#326	c	009	a	炙	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	009
v21#327	c	009	a	爨	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	009
v21#328	c	009	a	勿	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	009
v21#329	c	009	a	黒	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	009
v21#329	c	009	b	黒	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	010
v21#329	c	010	a	黒	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	010
v21#330	c	010	a	赤	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	010
v21#331	c	010	b	亦	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	011
v21#332	c	010	b	夨	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	011
v21#333	c	010	b	夭	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	011
v21#334	c	010	b	交	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	011
v21#335	c	010	b	尢	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	011
v21#335	c	011	a	尢	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	011
v21#336	c	011	a	壹	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	011
v21#337	c	011	a	專	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	011
v21#338	c	011	a	丶	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	011
v21#338	c	011	b	丶	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	012
v21#339	c	011	b	丹	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	012
v21#340	c	011	b	青	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	012
v21#341	c	011	b	氏	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	012
v21#342	c	011	b	氐	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	012
v22#343	c	012	a	山	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	012
v22#343	c	012	b	山	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	013
v22#343	c	013	a	山	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	013
v22#343	c	013	b	山	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	014
v22#343	c	014	a	山	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	014
v22#343	c	014	b	山	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	015
v22#344	c	014	b	屾	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	015
v22#345	c	014	b	嵬	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	015
v22#346	c	014	b	屵	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	015
v22#347	c	015	a	广	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	015
v22#347	c	015	b	广	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	016
v22#347	c	016	a	广	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	016
v22#347	c	016	b	广	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	017
v22#348	c	016	b	厂	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	017
v22#348	c	017	a	厂	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	017
v22#349	c	017	a	高	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	017
v22#350	c	017	a	危	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	017
v22#351	c	017	a	石	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	017
v22#351	c	017	b	石	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	018
v22#351	c	018	a	石	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	018
v22#351	c	018	b	石	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	019
v22#351	c	019	a	石	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	019
v22#351	c	019	b	石	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	020
v22#352	c	019	b	磬	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	020
v22#353	c	019	b	𠂤	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	020
v22#354	c	019	b	阜	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	020
v22#354	c	020	a	阜	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	020
v22#354	c	020	b	阜	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	021
v22#354	c	021	a	阜	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	021
v22#354	c	021	b	阜	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	022
v22#355	c	021	b	𨺅	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	022
v22#356	c	021	b	厽	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	022
v23#357	c	022	a	馬	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	022
v23#357	c	022	b	馬	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	023
v23#357	c	023	a	馬	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	023
v23#357	c	023	b	馬	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	024
v23#357	c	024	a	馬	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	024
v23#357	c	024	b	馬	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	025
v23#358	c	025	a	牛	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	025
v23#358	c	025	b	牛	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	026
v23#358	c	026	a	牛	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	026
v23#359	c	026	a	氂	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	026
v23#360	c	026	a	羊	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	026
v23#360	c	026	b	羊	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	027
v23#360	c	027	a	羊	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	027
v23#361	c	027	a	羴	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	027
v23#362	c	027	a	𦫳	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	027
v23#363	c	027	a	萈	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	027
v23#364	c	027	a	犬	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	027
v23#364	c	027	b	犬	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	028
v23#364	c	028	a	犬	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	028
v23#364	c	028	b	犬	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	029
v23#364	c	029	a	犬	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	029
v23#365	c	029	b	㹜	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	030
v23#366	c	029	b	豕	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	030
v23#366	c	030	a	豕	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	030
v23#367	c	030	a	𧱔	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	030
v23#368	c	030	a	㣇	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	030
v23#369	c	030	a	彐	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	030
v23#370	c	030	a	嘼	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	030
v23#371	c	030	b	𢊁	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	031
v23#372	c	030	b	鹿	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	031
v23#372	c	031	a	鹿	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	031
v23#373	c	031	a	麤	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	031
v23#374	c	031	a	㲋	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	031
v23#375	c	031	a	免	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	031
v23#376	c	031	a	厹	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	031
v23#377	c	031	b	兕	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	032
v23#378	c	031	b	象	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	032
v23#379	c	031	b	能	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	032
v23#380	c	031	b	熊	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	032
v23#381	c	031	b	龍	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	032
v23#382	c	031	b	虍	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	032
v23#382	c	032	a	虍	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	032
v23#383	c	032	a	虎	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	032
v23#384	c	032	a	虤	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	032
v23#385	c	032	a	豸	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	032
v23#385	c	032	b	豸	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	033
v24#386	c	033	a	烏	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	033
v24#387	c	033	a	𠘧	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	033
v24#388	c	033	a	𠃉	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	033
v24#389	c	033	b	燕	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	034
v24#390	c	033	b	鳥	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	034
v24#390	c	034	a	鳥	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	034
v24#390	c	034	b	鳥	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	035
v24#390	c	035	a	鳥	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	035
v24#390	c	035	b	鳥	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	036
v24#390	c	036	a	鳥	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	036
v24#390	c	036	b	鳥	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	037
v24#390	c	037	a	鳥	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	037
v24#391	c	037	a	隹	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	037
v24#391	c	037	b	隹	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	038
v24#391	c	038	a	隹	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	038
v24#392	c	038	a	奞	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	038
v24#393	c	038	a	雈	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	038
v24#394	c	038	a	瞿	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	038
v24#395	c	038	a	雔	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	038
v24#396	c	038	a	雥	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	038
v24#397	c	038	b	魚	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	039
v24#397	c	039	a	魚	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	039
v24#397	c	039	b	魚	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	040
v24#397	c	040	a	魚	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	040
v24#397	c	040	b	魚	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	041
v24#397	c	041	a	魚	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	041
v24#398	c	041	a	𩺰	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	041
v25#399	c	041	a	鼠	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	041
v25#399	c	041	b	鼠	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	042
v25#400	c	041	b	易	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	042
v25#401	c	042	a	虫	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	042
v25#401	c	042	b	虫	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	043
v25#401	c	043	a	虫	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	043
v25#401	c	043	b	虫	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	044
v25#401	c	044	a	虫	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	044
v25#401	c	044	b	虫	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	045
v25#401	c	045	a	虫	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	045
v25#401	c	045	b	虫	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	046
v25#401	c	046	a	虫	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	046
v25#401	c	046	b	虫	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	047
v25#402	c	046	b	䖵	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	047
v25#402	c	047	a	䖵	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	047
v25#403	c	047	a	蟲	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	047
v25#404	c	047	a	它	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	047
v25#405	c	047	a	龜	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	047
v25#406	c	047	a	黽	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	047
v25#406	c	047	b	黽	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	048
v25#407	c	047	b	卵	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	048
v25#408	c	047	b	貝	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	048
v25#408	c	048	a	貝	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	048
v25#408	c	048	b	貝	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	049
v25#408	c	049	a	貝	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	049
v26#409	c	049	a	羽	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	049
v26#409	c	049	b	羽	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	050
v26#409	c	050	a	羽	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	050
v26#410	c	050	b	飛	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	051
v26#411	c	050	b	習	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	051
v26#412	c	050	b	卂	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	051
v26#413	c	050	b	非	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	051
v26#414	c	050	b	不	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	051
v26#415	c	050	b	至	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	051
v26#416	c	050	b	毛	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	051
v26#416	c	051	a	毛	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	051
v26#416	c	051	b	毛	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	052
v26#417	c	051	b	毳	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	052
v26#418	c	051	b	冉	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	052
v26#419	c	051	b	而	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	052
v26#420	c	051	b	角	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	052
v26#420	c	052	a	角	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	052
v26#420	c	052	b	角	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	053
v26#421	c	052	b	皮	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	053
v26#421	c	053	a	皮	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	053
v26#422	c	053	a	㼱	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	053
v26#423	c	053	a	革	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	053
v26#423	c	053	b	革	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	054
v26#423	c	054	a	革	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	054
v26#423	c	054	b	革	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	055
v26#424	c	054	b	韋	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	055
v26#424	c	055	a	韋	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	055
v27#425	c	055	b	糸	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	056
v27#425	c	056	a	糸	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	056
v27#425	c	056	b	糸	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	057
v27#425	c	057	a	糸	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	057
v27#425	c	057	b	糸	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	058
v27#425	c	058	a	糸	https://db2.sido.keio.ac.jp/iiif/manifests/kanseki/043739/043739-003/manifest.json	058
