#   HDIC Project
#   Integrated Database of Hanzi Dictionaries in Early Japan
#
#   TSJ: Tenjibon Shinsen Jikyo database -- Wakun (Japanese readings)
#
#   Tenjibon Shinsen Jikyo 新撰字鏡, Tenji copy 天治本.
#   A complete manuscript of 1124 is held by the Imperial Household Archives.
#   Buddhist monk Shoju 昌住, c. 898-901.
#   A Hanzi (Chinese character) dictionary.
#
#   TSJ_wakun.tsv
#   Version: 1.1.5
#   Date published: January 17, 2026
#   Last modified: June 25, 2026
#
#   Copyright (c) 2018-2026 HDIC project, IKEDA Shoju (Chair, Professor Emeritus, Hokkaido University)
#   LI Yuan (Person in charge of text data proofreading)
#   LIU Guanwei (Person in charge of image database design and implementation)
#   Contact: ikeda.shoju@gmail.com, liyuansapporo@yahoo.co.jp, toyjack@gmail.com
#   License: Creative Commons Attribution-ShareAlike 4.0 International (CC BY-SA 4.0)
#
#   Column Definitions:
# 1. tsj_id: Location in the Tenji-bon manuscript (Vol/Leaf/Side/Line/Char).
# 2. sj_w_id: Unique permanent reference ID (format: sj_w00001). 'sj' = Shinsen Jikyō, 'w' = wakun. Designed for scalability and cross-dictionary comparative research.
# 3. rinsen_loc: Reference to the Rinsen Shoten Shinsen Jikyō facsimile edition (1967).
# 4. entry_text: Headword as it appears in the Tenji-bon, including single characters, compounds, and variant forms.
# 5. entry_type: Classification of the headword based on its structure (single_char, compound, or variant).
# 6. def_manyogana: Wakun in Man'yōgana (Tenji-bon). Marks: □ (illegible), ( ) (supplement), # (Kyōwa-bon variant). Blank if absent in Tenji-bon.
# 7. reading_kana_kanji: Katakana and Kanji notation (historical orthography) based on the Kyoto University Index (1975).
# 8. kyowa_entry_text: Headword as it appears in the Kyōwa-bon manuscript.
# 9. kyowa_manyogana: Wakun in Man'yōgana (Kyōwa-bon). Marked with '#' for word form differences from Tenji-bon. Blank if absent in Kyōwa-bon.
# 10. kyowa_loc: Location identifier in the Kyōwa-bon manuscript (Folio/Side/Line/Char).
# 11. zhang_page: Page reference in Zhang & Wu, "Xin zhuan zi jing xiao zhu" 新撰字鏡校注 (Zhejiang University Press, 2024).
# 12. reading_historical_kana: Wakun in Hiragana (historical orthography) based on the Kyoto University Index (1975).
# 13. nikkoku_example_check: Status in Nikkoku (2nd Ed.).
#     ✓            = Tenji cited as example in Nikkoku; Shinsen Jikyō listed in 表記 field.
#     ✓享和本       = Kyowa cited as example in Nikkoku; Shinsen Jikyō listed in 表記 field.
#     日国表記未収   = Nikkoku entry exists but Shinsen Jikyō not listed in 表記 field.
#     listed        = Shinsen Jikyō listed in 表記 field but not cited as example.
#     pending       = presence of corresponding entry in Nikkoku under investigation.
#     no entry      = confirmed absent from Nikkoku (nikkoku_id = N/A).
#     (Note: Additional reference notes, specific contexts, or textual variants may be appended to these classifications.)
# 14. nikkoku_id: Reference ID for the Nikkoku 2nd Ed. entry. Note that an ID does not guarantee the verification of citation status in Col 13.
# 15. remarks: Research notes on textual variants, reading normalization, and comments on Zhang's commentary.
# 16. pos: Part-of-speech classification of the wakun (e.g., 名詞, 動詞, 形容詞, 形容動詞, 副詞, 連語).
#
#   Abbreviations & References:
#   国語索引: 京都大学文学部国語学国文学研究室編『新撰字鏡国語索引』1958、再版臨川書店、1975.
#     (Kyoto Index): "Shinsen Jikyō Kokugo Sakuin" (Index of Japanese Readings) compiled by Kyoto University, 1975.
#   張磊校注: 張磊・吴美富『新撰字鏡校注』浙江大学出版社、2024.
#     (Zhang Lei): Zhang Lei & Wu Meifu, "Xin zhuan zi jing xiao zhu" 新撰字鏡校注 (Zhejiang University Press, 2024).
#   山田索引: 山田孝雄『新撰字鏡攷異并索引』六合館、1916.
#     (Yamada Index): Yamada Yoshio, "Shinsen Jikyō Kōi narabini Sakuin" (1916).
#   山田攷異: 山田孝雄『新撰字鏡攷異并索引』六合館、1916.
#     (Yamada Kōi): Yamada Yoshio, "Shinsen Jikyō Kōi narabini Sakuin" (1916).
#   日国: 『日本国語大辞典 第二版』小学館、2000-2002.
#     (Nikkoku): "Nihon Kokugo Daijiten" (Comprehensive Dictionary of the Japanese Language), 2nd Ed.
#
#   Acknowledgments:
#   We are grateful to the Imperial Household Archives 宮内庁書陵部 for permission to publish the decipherment text of TSJ.
#   This work was supported by JSPS KAKENHI Grant Number 25370506, 16H03422, 19H00526, 23K17500 and 25K00466.
#
#   Changelog:
#   v1.1.2 (2026-05-22):
#     - Updated col 13 (nikkoku_example_check): expanded value set with detailed descriptions (listed, pending, no entry).
#     - Revised col 15 (remarks): additional research notes incorporated from tsj_wakun20260522.xlsx.
#   v1.1.1 (2026-05-21):
#     - Added col 16 (pos): part-of-speech classification added for 3,420 of 3,828 entries.
#     - Expanded col 15 (remarks): morphological and etymological analysis notes added to 267 entries.
#     - Corrected col 7 (reading_kana_kanji) in 25 entries and col 12 (reading_historical_kana) in 8 entries.
#     - Updated col 14 (nikkoku_id) in 19 entries and col 13 (nikkoku_example_check) in 6 entries.
#     - Normalized col 11 (zhang_page): replaced 42 "#N/A" string values with blank.
#     - Corrected col 1 (tsj_id) in 3 entries (e.g., s1222a711 -> s1242a711 for sj_w03408-03409).
#     - Corrected col 4 (entry_text) and col 8 (kyowa_entry_text) in 4 entries each (e.g., 𧥶 -> 䚾 for sj_w00800-00801).
#     - Cleared all fields of sj_w00146 (reading reassigned; previously recorded as 腡 テノアヤ).
#   v1.0.1 (2026-02-10): Minor corrections to nikkoku data and textual variants.
#
tsj_id	sj_w_id	rinsen_loc	entry_text	entry_type	def_manyogana	reading_kana_kanji	kyowa_entry_text	kyowa_manyogana	kyowa_loc	zhang_page	reading_historical_kana	nikkoku_example_check	nikkoku_id	remarks	pos
s1222a305d	sj_w03402	新767-35	淋灑	熟語	志太[〻]留	シタダル（淋灑）	淋灑	志太〻留	84b21	1047	しただる	listed	200201e6aacc89Np9CW7	【校勘・脱字】天治本「太」の下に「〻」脱	動詞
s1222a305d	sj_w03403	新767-35	淋灑	熟語	曽〻久	ソソク（淋灑）	淋灑	曽〻久	84b21	1047	そそく	✓	20020281343500j7NVOP		動詞
s1222a305d	sj_w03404	新767-35	淋灑	熟語	毛留	モル（淋灑）	淋灑		84b21	1047	もる	日国表記未収	2002042e4745iX0e2o41		動詞
s1222a601i	sj_w03405	新767-61	灒汕	熟語	奈久	ナク（灒汕）	灒汕		84b31	1047	なく	listed	2002031fccec23r2TaNd		動詞
s1222a601i	sj_w03406	新767-61	灒汕	熟語	奈牟行	ナムダクダル（灒汕）	灒汕	奈牟太久太留	84b31	1047	なむだくだる			名詞（ナムダ、涙）＋動詞（クダル、下・四段動詞終止形）；Head: クダル；【校勘・脱字】天治本に脱字あり；山田攷異「類聚名義抄「行」ニ「クタル」ノ訓アリ天治本「太」ノ脱字アリテ「ナムタクタル」ト読ムベキナリ」	連語（動詞句）
s1222a703l	sj_w03407	新767-73	和當	熟語	古良不	コラフ（和當）				1047	こらふ	listed	200201a52ed9k5mjYA18		動詞
s1242a711	sj_w03408	新720-711	膺	単字	アタレリ	アタレリ（膺）				#N/A	あたれり	日国表記未収	200200181a5bdY5Dx8M9	巻末附載『不空羂索神呪経序』の傍訓。日国「あたる」表記に未収。	連語（動詞句）
s1242a711	sj_w03409	新720-711	膺	単字	タカヘリ	タカヘリ（膺）				#N/A	たかへり			巻末附載『不空羂索神呪経序』の傍訓。	連語（動詞句）
s1222a801m	sj_w03410	新767-81	麻採	熟語	祢具	ネグ（麻採）				1047	ねぐ	listed	20020340012bW9S12k31	「麻採」は麻を採る意と解されるが、熟語例は未詳。「ネグ」は動詞形で、祈祷・供応などを表す語か。両者の対応関係は明確でなく、意訓の可能性を含めなお検討を要する。	動詞
s1222a803n	sj_w03411	新767-83	句引	熟語	加度不	カドフ（句引）				1047	かどふ	✓	200200df18cdwSqnXG9i		動詞
s1222a805o	sj_w03412	新767-85	低視	熟語	太加比目	タガヒメ（低視）	低視	太加比目	84b32	1048	たがひめ	✓享和本	2002029677e02W111GY5		名詞
s1222a805o	sj_w03413	新767-85	低視	熟語	不志目	フシメ（低視）	低視	不志目	84b32	1048	ふしめ	✓	200203ab468663iO6vdj		名詞
s1222a807p	sj_w03414	新767-87	偉慶	熟語	宇礼志	ウレシ（偉慶）	偉慶	宇礼志	84b41	1048	うれし	listed	20020073b301WxE7986d		形容詞
s1222a807p	sj_w03415	新767-87	偉慶	熟語	於毛加志	オモガシ（偉慶）	偉慶	於毛加志	84b41	1048	おもがし	✓	200200ab8d686J4UW5K9		形容詞
s1222b103s	sj_w03416	新768-13	信鞫	熟語	止比奈世留	トヒナゼル（信鞫）	信鞫	止比奈世留	84b51	1048	とひなぜる				#N/A
s1222b202u	sj_w03417	新768-22	傾城	熟語	宮之加〻〻久志奈加良	ミヤコシカシナガラ（傾城）	傾城	城志加志奈加良	84b52	1048	みやこしかしながら			【校勘・誤写】天治本誤脱あり	
s1222b202u	sj_w03418	新768-22	傾城	熟語	弥也古乃加支利	ミヤコノカギリ（傾城）	傾城	弥也古乃加支	84b52	1048	みやこのかぎり			【校勘・脱字】享和本「支」の下に「利」を脱；山田攷異「抄本「加支」ノ下ニ「利」ヲ脱セリ抄本「城」字ハ「ミヤコ」ト訓スベシ古ニ例少ナカラズ按ニ天治本「宮乃己」ノ下ニ「止〻〻久」アルベシ」	
s1222b202u	sj_w03419	新768-22	傾城	熟語	宮乃己	ミヤノコトゴトク（傾城）	傾城	宮乃己乃止〻久	84b52	1048	みやのことごとく			【校勘・脱字】天治本「己」の下に脱字あり、享和本によりて補	
s1222b204v	sj_w03420	新768-24	儉索	熟語	須奈保	スナホ（儉索）	儉索	須奈保	84b61	1048	すなほ	✓享和本	2002024ceca784D0yARk		形容動詞
s1222b301w	sj_w03421	新768-31	倫位	熟語	奈弥之志奈	ナミノシナ（倫位）	倫位	奈弥乃志奈	84b71	1048	なみのしな				#N/A
s1222b401a	sj_w03422	新768-41	倜儻	熟語	之波之	シバシ（倜儻）	倜儻		84b72	1048	しばし	listed	200201f18b73CcuGqkzh		副詞
s1222b401a	sj_w03423	新768-41	倜儻	熟語	女豆良志	メヅラシ（倜儻）	倜儻	女豆良之	84b72	1048	めづらし	listed	2002041e70afo3M368L0		形容詞
s1222b501c	sj_w03424	新768-51	偃息	熟語	不志也須牟	フシヤスム（偃息）				1048	ふしやすむ			【語義】張磊校注「ふし【伏し】やすむ【休む】」	#N/A
s1222b505e	sj_w03425	新768-55	佐客	熟語	人尓阿戸須	ヒトニアヘス（佐客）				1048	ひとにあへす	✓あえ‐・す［あへ‥］ 【饗】	2002000453baJ0a8Rw11		動詞
s1222b601f	sj_w03426	新768-61	侵夜	熟語	与不介奴	ヨフケヌ（侵夜）				1048	よふけぬ	✓よふく	2002044c06be7fwStK8v		#N/A
s1222b601f	sj_w03427	新768-61	侵夜	熟語	与戸奴	ヨヘヌ（侵夜）				1048	よへぬ				#N/A
s1222b605h	sj_w03428	新768-65	伉灑	熟語	志比止乎乃加祢	シヒトヲノカネ（伉灑）				1049	しひとをのかね				#N/A
s1222b605h	sj_w03429	新768-65	伉灑	熟語	止也己阿良波志	トコロアラハシ（伉灑）				1049	ところあらはし	listed	20020306b879hn5oeQ67		名詞
s1222b701i	sj_w03430	新768-71	使下	熟語	乃太万不	ノタマフ（使下）	使下	乃太万不	84b81	1049	のたまふ	listed	2002034a85ce18Vgx96e		動詞
s1222b703j	sj_w03431	新768-73	使命	熟語	豆加比	ツカヒ（使命）				1049	つかひ	listed	200202ce0599e5HnS5L0		名詞
s1222b705k	sj_w03432	新768-75	作劇	熟語	太波志礼天	タハシレテ（作劇）	作劇	太波志礼天	84b82	1049	たはしれて	✓	200202abfa11J97njzFH		動詞
s1222b803m	sj_w03433	新768-83	佪穴	熟語	太知毛止保留	タチモトホル（佪穴）	佪穴	太知毛止保留	85a11	1049	たちもとほる	✓享和本	200202a0aea7KTH62YMu		動詞
s1223a303u	sj_w03434	新769-33	借木	熟語	己須利	コスリ（借木）	借木	己須利	85a12	1049	こすり	✓	20020192a3327d5FS85J		名詞
s1223a305v	sj_w03435	新769-35	射㧺	熟語	弓加介	ユミガケ（射㧺）	射㧺	弓加介	85a22	1049	ゆみがけ	listed	2002044a0ca8L5Q4Klp6		名詞
s1223a402w	sj_w03436	新769-42	降脊	熟語	久豆世	クツセ（降脊）	降脊	世久豆	85a22	1049	くつせ	日国表記未収	20020140fe15VcUju330		名詞
s1223a404y	sj_w03437	新769-44	𬚱脈	異体字	於保知太	オホワタ（𬚱脈）				1050	おほわた	listed	2002009403904ogdR3DI	【校勘・誤写】「於保和太」の誤写	名詞
s1223a501z	sj_w03438	新769-51	𨅓跨	熟語	阿不止己牟	アフドコム（𨅓跨）	𨅓跨	阿不止己牟	85a31	1050	あふどこむ	✓	2002001d76ecQfR0qn0R		動詞
s1223a501z	sj_w03439	新769-51	𨅓跨	熟語	乎止留	ヲドル（𨅓跨）	𨅓跨	乎止留	85a31	1050	をどる	✓	200200a3e84e759n94f1		動詞
s1223a503a	sj_w03440	新769-53	踦𨄅	熟語	豆万豆久	ツマヅク（踦𨄅）	踦𨄅	豆万豆久	85a41	1050	つまづく	✓	200202d841180399Z0uQ		動詞
s1223a601b	sj_w03441	新769-61	蹉跎	熟語	豆走	ツハシル（蹉跎）	蹉跎			1050	つはしる	pending		攷異索引・国語索引に未確認。存疑。	#N/A
s1223a601b	sj_w03442	新769-61	蹉跎	熟語	不弥尓志留	フミニジル（蹉跎）	蹉跎	不弥尓志留	85a42	1050	ふみにじる	listed	200203b68d383ZAkA5IC		動詞
s1223a601b	sj_w03443	新769-61	蹉跎	熟語	乎止留	ヲドル（蹉跎）	蹉跎	乎止留	85a42	1050	をどる	listed	200200a3e84e759n94f1		動詞
s1223a603c	sj_w03444	新769-63	躑䠱	熟語	足須留	アシスル（躑䠱）	躑䠱	足須留	85a51	1050	あしする	✓	200200133459gaoUIe4v		動詞
s1223a603c	sj_w03445	新769-63	躑䠱	熟語	立豆万豆久	タチツマヅク（躑䠱）	躑䠱	万久	85a51	1050	たちつまづく	listed	200202a01e24YWV3VIJu	【校勘・誤写】享和本誤；山田攷異「抄本「万久」ハ「立豆万豆久」ノ誤読ナルベシ」	動詞
s1223a703e	sj_w03446	新769-73	跳踃	熟語	己色留	ココロヤル（跳踃）	跳踃	心也留	85a61	1050	こころやる	日国表記未収	2002018d10f4H6kH4090	【校勘・脱字】天治本は「己〻呂也留」の誤脱	
s1223a703e	sj_w03447	新769-73	跳踃	熟語	己〻呂与志	ココロヨシ（跳踃）	跳踃	心与之	85a61	1050	こころよし	listed	2002018d1cc0Nwb9gXHw		形容詞
s1223a801f	sj_w03448	新769-81	蹢躅	熟語	足須留	アシスル（蹢躅）	蹢躅	足須留	85a71	1050	あしする	listed	200200133459gaoUIe4v		動詞
s1223a803g	sj_w03449	新769-83	躇峙	熟語	立豆万豆久	タチツマヅク（躇峙）	躇峙	太知豆万豆久	85a81	1050	たちつまづく	listed	200202a01e24YWV3VIJu		動詞
s1223a807i	sj_w03450	新769-87	跟蹡	熟語	太知豆万豆久	タチツマヅク（跟蹡）	踉蹡	立豆万豆久	85a82	1050	たちつまづく	✓	200202a01e24YWV3VIJu		動詞
s1223a807i	sj_w03451	新769-87	跟蹡	熟語	乎止留	ヲドル（跟蹡）	踉蹡	乎止留	85a82	1050	をどる	listed	200200a3e84e759n94f1		動詞
s1223b203e	sj_w03452	新770-23	蹉趺	熟語	不弥尓志留	フミニジル（蹉趺）	⿰𧾷着跌	不弥尓志留	85b11	1050	ふみにじる	listed	200203b68d383ZAkA5IC		動詞
s1223b306k	sj_w03453	新770-36	誼議	熟語	阿止久	アトク（誼議）	誼議	阿止	85b21	1051	あとく			【校勘・脱字】享和本「阿止」の下に「久」を脱す	#N/A
s1223b306k	sj_w03454	新770-36	誼議	熟語	阿比論須	アヒロンス（誼議）	誼議	相論須	85b21	1051	あひろんす	✓ろんず	2002047c671a1n1xebX6		動詞
s1223b306k	sj_w03455	新770-36	誼議	熟語	阿良曽不	アラソフ（誼議）	誼議	阿良曽不	85b21	1051	あらそふ	✓	200200256e9aHkcvGO7B		動詞
s1223b306k	sj_w03456	新770-36	誼議	熟語	波加留	ハカル（誼議）	誼議		85b21	1051	はかる	✓	200203568fbd4v2YwDT0		動詞
s1223b403l	sj_w03457	新770-43	論䔍	熟語	左比〻〻之	サヒサヒシ（論䔍）				1051	さひさひし	✓	200201af45c6UUGSi0Xy		形容詞
s1223b403l	sj_w03458	新770-43	論䔍	熟語	佐和加波志	サワガシ（論䔍）				1051	さわがし	✓	200201c7a19a9vZuATo5		形容詞
s1223b403l	sj_w03459	新770-43	論䔍	熟語	弥太利加波志	ミダリガハシ（論䔍）				1051	みだりがはし				#N/A
s1223b403l	sj_w03460	新770-43	論䔍	熟語	弥太利己止	ミダリコト（論䔍）				1051	みだりこと	✓	20020404003aw4pE4ayu		名詞
s1223b501m	sj_w03461	新770-51	履屜	熟語	久豆和良	クツワラ（履屜）				1051	くつわら	✓	200201417d7dfc3MP9d3		名詞
s1223b503n	sj_w03462	新770-53	屜脊	熟語	奈女	ナメ（屜脊）				1051	なめ	✓	2002032887d77j4m1NMF		名詞
s1223b605q	sj_w03463	新770-65	䆿語	熟語	祢己止	ネゴト（䆿語）				1051	ねごと	listed	200203409538yeDb9f22		名詞
s1223b701r	sj_w03464	新770-71	竈堗	熟語	久止	クド（竈堗）				1051	くど	✓	2002014196da7Q23fu0b		名詞
s1223b703s	sj_w03465	新770-73	客亭	熟語	阿波良	アバラ（客亭）				1051	あばら	✓	2002001ceb21uz8Dr17L		形容動詞
s1223b705t	sj_w03466	新770-75	悶困	熟語	己〻呂太由	ココロタユ（悶困）				1051	こころたゆ	✓	2002018b0495HJ2952xu		連語
s1224a201f	sj_w03467	新771-21	嚬呻	熟語	乃比須	ノビス（嚬呻）	嚬呻	乃比須	85b12	1052	のびす	✓のび	2002034bd0b55rbG4279		名詞
s1224a201f	sj_w03468	新771-21	嚬呻	熟語	惠奈久	ヱナク（嚬呻）	嚬呻	惠奈久	85b12	1052	ゑなく	listed	2002007ebc5b7OBPIsm7		動詞
s1224a203g	sj_w03469	新771-23	吹呿	熟語	阿久比須	アクビス（吹呿）	吹呿		85b31	1052	あくびす	✓	2002000d57c9N32lUNkQ		名詞
s1224a205h	sj_w03470	新771-25	噴啑	熟語	波奈比	ハナヒ（噴啑）	噴啑	#波奈比留	85b32	1052	はなひ	✓	2002036a4671p66mXpw4		名詞
s1224a205h	sj_w03471	新771-25	噴啑	熟語	#波奈比	ハナヒル（噴啑）	噴啑	波奈比留	85b32	1052	はなひる	listed	2002036a5d72LoWo326E		動詞
s1224a301i	sj_w03472	新771-31	吸硪	熟語	止〻呂久	トドロク（吸硪）	吸硪	止〻呂久	85b51	1052	とどろく	listed	2002030c5b3bugQUFT6a		動詞
s1224a301i	sj_w03473	新771-31	吸硪	熟語	奈留	ナル（吸硪）	吸硪	奈留	85b51	1052	なる	listed	2002032a5a68a89y39FU		動詞
s1224a301i	sj_w03474	新771-31	吸硪	熟語	保世久	ホメク（吸硪）	吸硪	保女久	85b51	1052	ほめく	listed	200203e251e4vhBqD3u6		動詞
s1224a307l	sj_w03475	新771-37	嘈囐	熟語	佐和久	サワク（嘈囐）	嘈囐	佐和久	85b52	1052	さわく	listed	200201c7b05940uY8UO1		動詞
s1224a307l	sj_w03476	新771-37	嘈囐	熟語	止〻呂久	トドロク（嘈囐）	嘈囐	止〻呂久	85b52	1052	とどろく	listed	2002030c5b3bugQUFT6a		動詞
s1224a307x	sj_w03477		嗢噱	熟語		タカヱ（嗢噱）	嗢噱	太加惠	85b61	#N/A	たかゑ	listed	2002029683ac0VFxs3oD		名詞
s1224a501p	sj_w03478	新771-51	咆休	熟語	去和奈之	コワナシ（咆休）	咆休	去和奈之	85b62	1052	こわなし	listed	200201a7faebIZ55kKU3		名詞
s1224a503q	sj_w03479	新771-53	咆勃	熟語	支可牟	キカム（咆勃）	咆勃	支可牟	85b71	1052	きかむ	✓	2002010659f8b7p223ES		動詞
s1224a503q	sj_w03480	新771-53	咆勃	熟語	去和奈之	コワナシ（咆勃）	咆勃	去和奈志	85b71	1052	こわなし	✓	200201a7faebIZ55kKU3		名詞
s1224a507s	sj_w03481	新771-57	噻吃	熟語	去止〻毛利	コトドモリ（噻吃）	噻吃	去止〻毛利	85b72	1053	ことどもり	✓	20020199f814YkeQR6cl		名詞
s1224a607u	sj_w03482	新771-66	又可咲	熟語	阿奈牟加志	アナヲカシ（又可咲）	可咲	阿奈乎加之	85b81	1053	あなをかし	✓享和本をかし	200200948682F31E9ESw	【校勘・誤写】天治本「牟」は「乎」の誤	形容詞
s1224a701v	sj_w03483	新771-71	嘍囉	熟語	佐久〻志	サクザクシ（嘍囉）	嘍囉	佐久佐久之	85b41	1053	さくざくし	✓享和本	200201b82250Kpvh69ZB		形容詞
s1224a701v	sj_w03484	新771-71	嘍囉	熟語	#須加奈志	スカナガル（嘍囉）	嘍囉	須加奈加留	85b41	1053	すかながる	✓享和本	2002024504e6343V536U		動詞
s1224a701v	sj_w03485	新771-71	嘍囉	熟語	須加奈志	スカナシ（嘍囉）	嘍囉	#須加奈加留	85b41	1053	すかなし	✓	200202450614oRuxd4Se		形容詞
s1224a701v	sj_w03486	新771-71	嘍囉	熟語	乎佐奈志	ヲサナシ（嘍囉）	嘍囉		85b41	1053	をさなし	listed	2002009a85df64wP48MW		形容詞
s1224a703w	sj_w03487	新771-73	婦翁	熟語	志比止母	シヒトハハ（婦翁）				1053	しひとはは				#N/A
s1224a703w	sj_w03488	新771-73	婦翁	熟語	志比止母	シヒトメ（婦翁）				1053	しひとめ	日国表記未収	200201d416e3p6vnfMOP		名詞
s1224a705y	sj_w03489	新771-75	嬋媛	熟語	宇留和志	ウルワシ（嬋媛）	嬋媛	宇留和志	85b82	1053	うるわし	✓	2002007391f9sKpzuORm		形容詞
s1224a705y	sj_w03490	新771-75	嬋媛	熟語	於曽与加尓	オソヨカニ（嬋媛）	嬋媛	於曽与加尓	85b82	1053	おそよかに	✓	2002009e293cEE9Agzwm		形容動詞
s1224a705y	sj_w03491	新771-75	嬋媛	熟語	尓保不	ニホフ（嬋媛）	嬋媛	尓保不	85b82	1053	にほふ	✓	2002032ed6d57EFx74A2		動詞
s1224a801z	sj_w03492	新771-81	惻淢	熟語	伊太牟	イタム（惻淢）	惻淢	伊太牟	86a11	1053	いたむ	✓	2002003e7741WtfC15Lm		動詞
s1224b204f	sj_w03493	新772-24	怫㥜	熟語	伊支止保留	イキドホル（怫㥜）	怫㥜	伊支止保留	86a21	1053	いきどほる	✓	200200337f02Ko00763W		動詞
s1224b303h	sj_w03494	新772-33	惝怳	熟語	伊太牟	イタム（惝怳）	惝怳	伊太牟	86a22	1053	いたむ	listed	2002003e7741WtfC15Lm		動詞
s1224b505n	sj_w03495	新772-55	懭怳	熟語	何(阿)支良介之	アキラケシ（懭怳）	懭怳	明介志	86a31	1054	あきらけし	✓享和本	2002000bd69ecrI3W6Zc		形容詞
s1224b505n	sj_w03496	新772-55	懭怳	熟語	佐也介志	サヤケシ（懭怳）	懭怳	佐也介之	86a31	1054	さやけし	✓	200201c4e3b0M7q31ENQ		形容詞
s1224b703s	sj_w03497	新772-73	恪飾	熟語	加佐留	カザル（恪飾）				1054	かざる	listed	200200ceaec17S3a075X		動詞
s1224b705t	sj_w03498	新772-75	鵄吻	熟語	倭云久都可多	クツガタ（鵄吻）				1054	くつがた	✓	20020140a7f71yiZlH66		名詞
s1224b803v	sj_w03499	新772-83	惶急	熟語	阿和豆	アワツ（惶急）	惶急	阿和豆	86a32	1054	あわつ	✓	20020029b2feh6oL2yfe		動詞
s1224b803v	sj_w03500	新772-83	惶急	熟語	於比由	オビユ（惶急）	惶急	於比由	86a32	1054	おびゆ	listed	200200a6e555q41WhDpX		動詞
s1224b805w	sj_w03501	新772-85	恾怕	熟語		オヅ（恾𢗋）	恾𢗋	於豆	86a41	1054	おづ	listed	2002009d0eb3waf7nLT8		動詞
s1224b805w	sj_w03502	新772-85	恾怕	熟語	於比由	オビユ（恾𢗋）	恾𢗋	於比由	86a41	1054	おびゆ	listed	200200a6e555q41WhDpX		動詞
s1224b805w	sj_w03503	新772-85	恾怕	熟語	己〻呂毛止奈我□	ココロモトナガル（恾𢗋）	恾𢗋	己〻呂毛止奈加留	86a41	1054	こころもとながる	✓享和本	2002018d02ccw7ts50M0		動詞
s1224b805w	sj_w03504	新772-85	恾怕	熟語	世牟	セム（恾𢗋）	恾𢗋		86a41	1054	せむ	listed	20020266b7f4Q3u6w6PS		動詞
s1225a102a	sj_w03505	新773-12	慢覆	熟語	奴利於保不	ヌリオホフ（慢覆）	慢覆	奴利於保不	86a51	1054	ぬりおほふ				#N/A
s1225a104b	sj_w03506	新773-14	憧怲	熟語	乎□古柱	ヲトコハシラ（憧怲）	憧怲	乎止古柱	86a52	1054	をとこはしら	✓享和本	200200a28a87f7O6JkE2		名詞
s1225a203d	sj_w03507	新773-23	線搓	熟語	伊阿波須	イトアハス（線搓）				1055	いとあはす	日国表記未収	200200494f0fGYq31SkR		連語
s1225a203d	sj_w03508	新773-23	線搓	熟語	□(糸)豆毛久	イトツモク（線搓）				1055	いとつもく				#N/A
s1225a301e	sj_w03509	新773-31	絣着	熟語	己呂毛乃阿良佐志須	コロモノアラサシス（絣着）				1055	ころものあらさしす				
s1225a303f	sj_w03510	新773-33	繀車	熟語	奴支加不留歟	ヌキカブル（繀車）				1055	ぬきかぶる				#N/A
s1225a305g	sj_w03511	新773-35	繾綣	熟語	可大志	カタシ（繾綣）				1055	かたし	listed	200200d60d132Nqg2CIW		形容詞
s1225a305g	sj_w03512	新773-35	繾綣	熟語	支比志	キビシ（繾綣）				1055	きびし	✓	20020115689907Osc3p0		形容詞
s1225a704f	sj_w03513	新773-74	遮䦨	熟語	佐不	サフ（遮䦨）				1055	さふ				#N/A
s1225a706g	sj_w03514	新773-76	劫道	熟語	知為須	チヰス（劫道）				1055	ちゐす				#N/A
s1225a708h	sj_w03515	新773-78	相爲	熟語	多須久	タスク（相爲）				1055	たすく	listed	2002029da95edAdXmZf1		動詞
s1225a802i	sj_w03516	新773-82	敦逼	熟語	世牟	セム（敦逼）				1055	せむ	listed	20020266b7f4Q3u6w6PS		動詞
s1225a804j	sj_w03517	新773-84	影護	熟語	知波不	チハフ（影護）				1055	ちはふ	✓	200202c9c2fa19o9h83V		動詞
s1225a806	sj_w03518	新773-86	構	単字	於支己止	オキコト（構）				1055	おきこと				#N/A
s1225a807a	sj_w03519	新773-87	齩啖	熟語	之天留	シテル（齩啖）				1055	してる				#N/A
s1225a807a	sj_w03520	新773-87	齩啖	熟語	之天留	シブル（齩啖）				1055	しぶる			【語義不詳】国語索引に「「之夫留」「之天留」何れが是なるか知らず」とある	
s1225b101b	sj_w03521	新774-11	約束	熟語	云佐豆久	イヒサヅク（約束）				1055	いひさづく	✓	2002002e453ef5Divm8g		動詞
s1225b105d	sj_w03522	新774-15	抑買	熟語	□(之)比阿支	シヒアキ（抑買）				1056	しひあき				#N/A
s1225b107e	sj_w03523	新774-17	加諸	熟語	奈万於保世	ナマオホセ（加諸）				1056	なまおほせ				#N/A
s1225b109f	sj_w03524	新774-19	影響	熟語	保乃加尓	ホノカニ（影響）				1056	ほのかに				#N/A
s1225b201g	sj_w03525	新774-21	捉搦	熟語	之乎佐无	シヲサム（捉搦）				1056	しをさむ				#N/A
s1225b204a	sj_w03526	新774-24	送却	熟語	乃我比須豆	ノガヒスツ（送却）				1056	のがひすつ	✓のかふ	20020348a643kCH13L48		動詞
s1225b208c	sj_w03527	新774-28	不分	熟語	祢太	ネタ（不分）				1056	ねた				#N/A
