# HDIC Project
# HDIC is an abbreviation of the Integrated Database of Hanzi Dictionaries in Early Japan
#
# KRM: Kanchi’inbon Ruiju Myogisho database
#
# Ruiju myogishō 類聚名義抄, Kanchi’in copy 観智院本, reorganized edition 改編本.
# anonymous Buddhist monk, the latter half of the 12th century.
#
# krm_main.tsv
#
# Version: 1.2.6
# Date: 11 March 2022
# Last update : 11 May 2025
#
# This file is a new version of KRM.tsv with updated specifications.
# The version number of KRM.tsv was 1.1.347, and it was last updated on March 17, 2025.
# This new version has been renamed to krm_main.tsv and will start with version 1.2.0.
#
# Copyright (c) 2022-2025 HDIC project, IKEDA Shoju (Chair, Professor Emeritus, Hokkaido University)
# Contact: ikeda.shoju@gmail.com, liyuansapporo@yahoo.co.jp, toyjack@gmail.com, kleinekuma@gmail.com
#
# Data License Information and Access Rights
# License:
# Creative Commons Attribution-ShareAlike 4.0 International License (CC BY-SA 4.0)
# Access Rights (Availability):
# Open access
#
# KRM format information:
# entry_id	A heading item ID formed by a 5-digit numeric ID starting with 'F'. For some added entry items, a 'b' suffix is appended.
# hanzi_id	A heading Hanzi ID consisting of a 5-digit numeric ID starting with 'S'. For some added entry items, a 'b' suffix is appended.
# kazama_location	An ID indicating K + Volume (2 digits) + Kazama Edition Page (3 digits) + Line (1 digit) + Segment (1 digit) + 字順 (1 digit). Details of the rules for assigning 字順 are defined separately.
# tenri_location	An ID indicating T + Volume (a/b/c) + Tenri Edition Page (3 digits) + Line (1 digit) + Segment (1 digit) + 字順 (1 digit). Details of the rules for assigning 字順 are defined separately.
# volume_name	Name of the volume, consisting of 10 volumes: 仏上, 仏中, 仏末本, 仏末下, 法上, 法中, 法下, 僧上, 僧中, and 僧下.
# radical_name	Hanzi name of the radical, consisting of 160 radicals ranging from 人 to 雑, used to classify Hanzi characters.
# volume_radical_index	Volume and radical number, ranging from v1#1 to v10#120, indicating the location of the entry within the text.
# hanzi_entry	Corrected hanzi are principally in the Kangxi Dictionary form. Unicode simplified characters (common-use characters, popular variants) may also be retained. Multiple-kanji headwords are separated by / (full-width slash). The abbreviation symbol "｜" is represented by "ー" (long vowel mark), with the corresponding character in parentheses.
# original_entry	Headword close to original form. Errors as is. Non-Unicode variants: IDS or ■. Like hanzi_entry, "〇" if no original-glyph headword needed.
# definition	Includes glyph annotations, pronunciation annotations, meaning annotations, Japanese readings (wakun), and other relevant notes, separated by spaces. As a general rule, character forms included in the "Kangxi Dictionary style" should be used.
#
#   Abbreviations:
#   正宗索引: 正宗敦夫編『類聚名義抄 仮名索引』日本古典全集刊行会，1939-1940
#   望月和訓集成: 望月郁子編『類聚名義抄：四種声点付和訓集成』(笠間索引叢刊44)笠間書院，1974
#   草川和訓集成: 草川昇編『五本対照類聚名義抄和訓集成』汲古書院，2000
#   西端誤写考察: 西端幸雄「類聚名義抄における誤写の考察」『訓点語と訓点資料』45，1971
#   西端誤写諸例: 西端幸雄「類聚名義抄における誤写の諸例」『訓点語と訓点資料』52，1973
#
# Acknowledgments:
# We are grateful to Tenri Central Library and Yagi Shoten for permission to publish the decipherment text of KRM.
#
# This work was supported by JSPS KAKENHI Grant Number 16H03422, 19H00526, 23K17500 and 25K00466.
#
entry_id	hanzi_id	kazama_location	tenri_location	volume_name	radical_name	volume_radical_index	hanzi_entry	original_entry	definition
F23987	S30016	K08041221	Tc047221	僧上	艸	v8#81	蘡／薁／ー（藤）	⿱艹⿱䀠安／〇／〇	嬰育二音　アマツラ（HH__）　上亦⿱䀠⿱一正「𦉍」　中又烏得反
F23988	S30019	K08041241	Tc047241	僧上	艸	v8#81	⿱艹⿱賏安／蘡	〇／〇	二正
F23989	S30021	K08041310	Tc047310	僧上	艸	v8#81	䕨	〇	音騰（L）
F23990	S30022	K08041320	Tc047320	僧上	艸	v8#81	⿱艹⿰月⿱𠫯水	〇	俗臊字
F23991	S30023	K08041330	Tc047330	僧上	艸	v8#81	⿱艹⿰月⿱𠔉⿱二｜	〇	未詳
F23992	S30024	K08041340	Tc047340	僧上	艸	v8#81	萉	〇	扶沸反　麻子　*ヒラク
F23993	S30025	K08041411	Tc047411	僧上	艸	v8#81	葋／𦶔	〇／〇	下俗　音劬
F23994	S30027	K08041420	Tc047420	僧上	艸	v8#81	𦺊	〇	音桓　大籬
F23995	S30028	K08041430	Tc047430	僧上	艸	v8#81	⿱艹⿰目萈	〇	丸官二音
F23996	S30029	K08041440	Tc047440	僧上	艸	v8#81	葃	〇	昨音　又藉音　水芋
F23997	S30030	K08041511	Tc047511	僧上	艸	v8#81	芎／藭	〇／〇	弓（L）窮（L）二音　オムナカツラ（LLLLHVL）
F23998	S30032	K08041530	Tc047530	僧上	艸	v8#81	𦭲	〇	クキ
F23999	S30033	K08041540	Tc047540	僧上	艸	v8#81	蒻	〇	音弱　ハチスノハヒ
F24000	S30034	K08041610	Tc047610	僧上	艸	v8#81	⿱艹鄀	〇	（無）
F24001	S30035	K08041621	Tc047621	僧上	艸	v8#81	蒟／蒻	〇／〇	挧（H）「ク」弱（SV）二音
F24002	S30037	K08041631	Tc047631	僧上	艸	v8#81	〻（蒟）／頭	〇／〇	コニヤク（LLLL）
F24003	S30039	K08041640	Tc047640	僧上	艸	v8#81	𦵑	〇	俗
F24004	S30040	K08041711	Tc047711	僧上	艸	v8#81	ー（蒟）／醤	〇／〇	ワタヽヒ
F24005	S30042	K08041720	Tc047720	僧上	艸	v8#81	蒓	〇	音純
F24006	S30043	K08041731	Tc047731	僧上	艸	v8#81	石／ー（蒓）	〇／〇	コモ（LL）
F24007	S30045	K08041740	Tc047740	僧上	艸	v8#81	葟	〇	音皇　榮也
F24008	S30046	K08041811	Tc047811	僧上	艸	v8#81	ー（葟）／子	〇／〇	和ヽミノ（HH）　未詳
F24009	S30048	K08041821	Tc047821	僧上	艸	v8#81	蒺／蔾	〇／〇	疾（S）梨（L）二音　ハマヒシ（LLLVL）　ムハラ
F24010	S30050	K08041840	Tc047840	僧上	艸	v8#81	䔧	〇	正
F24011	S30051	K08042111	Tc048111	僧上	艸	v8#81	藜／蘆	〇／〇	音黎盧（L）　ヤマウハラ（LLLHVL）　一云シヽノクヒノキ（LL____）　下アシ（HH）　アシハラ　イキクサ　ヤミヌ　ウルホヒ
F24012	S30053	K08042141	Tc048141	僧上	艸	v8#81	蕁／⿱艹⿳彐⿰冫口寸	〇／〇	下正　音覃（L）　知母也　海藻也
F24013	S30055	K08042220	Tc048220	僧上	艸	v8#81	⿱艹⿰彳⿳彐⿰冫口寸	〇	或
F24014	S30056	K08042231	Tc048231	僧上	艸	v8#81	⿱艹𣫍／蘞	〇／〇	下正　𣫍音　葛　又理倫反
F24015	S30058	K08042311	Tc048311	僧上	艸	v8#81	白／⿱艹𣫍	〇／〇	ヤマカヽミ（LLLLVL）
F24016	S30060	K08042320	Tc048320	僧上	艸	v8#81	薟	〇	或
F24017	S30061	K08042330	Tc048330	僧上	艸	v8#81	薟	〇	所咸反　𣫍音　白ー藥名　カヽミ
F24018	S30062	K08042410	Tc048410	僧上	艸	v8#81	萋	〇	音妻　サカリナリ（HHH__）　シケル
F24019	S30063	K08042420	Tc048420	僧上	艸	v8#81	菶	〇	補動反　草盛　キヒシ（LLVH-L）
F24020	S30064	K08042431	Tc048431	僧上	艸	v8#81	⿳艹⿱𠫔干取／藂／叢	〇／〇／〇	上俗通下正　在公反　アツマル（LL__）　クサムラ（LL__）　和ソウ（LL-N）
F24021	S30067	K08042510	Tc048510	僧上	艸	v8#81	⿱艹⿱干取	〇	同
F24022	S30068	K08042520	Tc048520	僧上	艸	v8#81	菆	〇	側愁又惻句反　鳥窠也　或黀字
F24023	S30069	K08042530	Tc048530	僧上	艸	v8#81	𦵸	〇	音耿　イモカラ（LLLVL）　イモシ（__L）
F24024	S30070	K08042541	Tc048541	僧上	艸	v8#81	蒡／⿱艹㫄	〇／〇	音彭　隱荵也
F24025	S30072	K08042611	Tc048611	僧上	艸	v8#81	牛／ー（蒡）	〇／〇	キタキス（LLHL）　一云ムマフヽキ（LLLVLL、ム-ウ）
F24026	S30074	K08042621	Tc048621	僧上	艸	v8#81	秦／芁	𥘿／⿱艹𠃖	音交（F）　ツカリクサ（HHHHVL）　一云ハカリ　居幽反
F24027	S30076	K08042641	Tc048641	僧上	艸	v8#81	⿱艹⿰工𠃌	〇	二正
F24028	S30077	K08042642	Tc048642	僧上	艸	v8#81	𦬱	〇	俗
F24029	S30078	K08042710	Tc048710	僧上	艸	v8#81	𦬱	〇	都口反
F24030	S30079	K08042720	Tc048720	僧上	艸	v8#81	𦭭	〇	音邛　蓂莢實也
F24031	S30080	K08042730	Tc048730	僧上	艸	v8#81	䒢	〇	五郎反　昌蒲
F24032	S30081	K08042740	Tc048740	僧上	艸	v8#81	茿	⿱艹⿰工几	音竹　篇也
F24033	S30082	K08042810	Tc048810	僧上	艸	v8#81	𦯋	〇	正
F24034	S30083	K08042820	Tc048820	僧上	艸	v8#81	⿱艹⿱𠃖廾	〇	正𠃖　居幽反
F24035	S30084	K08042831	Tc048831	僧上	艸	v8#81	茆／⿱龷夘	⿱艹夘／〇	下正　音柳　鳬葵
F24036	S30086	K08043110	Tc049110	僧上	艸	v8#81	荈	〇	昌兖反　茶也
F24037	S30087	K08043120	Tc049120	僧上	艸	v8#81	𦯂	〇	音叔（S）　マメ（LL）
F24038	S30088	K08043131	Tc049131	僧上	艸	v8#81	菽／茮	〇／〇	下正　音焦　芭蕉
F24039	S30090	K08043141	Tc049141	僧上	艸	v8#81	芭／蕉	〇／〇	今　巴（L）焦（L）二音　ハセヲハ（LHHHV）　和ハセウ（R-NHH）
F24040	S30092	K08043221	Tc049221	僧上	艸	v8#81	甘／ー（蕉）	〇／〇	（無）
F24041	S30094	K08043230	Tc049230	僧上	艸	v8#81	芑	〇	音起　白梁粟
F24042	S30095	K08043240	Tc049240	僧上	艸	v8#81	⿱艹⿱己馬	〇	古
F24043	S30096	K08043311	Tc049311	僧上	艸	v8#81	⿱艹阤／𦰜	〇／〇	未詳
F24044	S30098	K08043320	Tc049320	僧上	艸	v8#81	𦺴	〇	音集
F24045	S30099	K08043330	Tc049330	僧上	艸	v8#81	蓶	〇	餘箠反　菜也
F24046	S30100	K08043341	Tc049341	僧上	艸	v8#81	蕭／蕭	■／〇	訴（L）條（L）反　ヨモキ（LHHV）　スヽシ　シツカナリ　カスカナリ　シツム　ハキ
F24047	S30102	K08043421	Tc049421	僧上	艸	v8#81	ー（蕭）／條	〇／〇	トカスカニシテ（_LHL___）
F24048	S30104	K08043431	Tc049431	僧上	艸	v8#81	ー（蕭）／索	〇／〇	同
F24049	S30106	K08043441	Tc049441	僧上	艸	v8#81	ー（蕭）／瑟	〇／〇	同
F24050	S30108	K08043510	Tc049510	僧上	艸	v8#81	萓	〇	音宜（LV）　カヤ（LH）
F24051	S30109	K08043521	Tc049521	僧上	艸	v8#81	苅／ー（萓）	⿱艹⿰刃刂／〇	カルカヤ
F24052	S30111	K08043530	Tc049530	僧上	艸	v8#81	葇	〇	音柔　イヌエ
F24053	S30112	K08043541	Tc049541	僧上	艸	v8#81	香／ー（葇）	〇／〇	同
F24054	S30114	K08043610	Tc049610	僧上	艸	v8#81	蔀	〇	音部　シトミ（LL_）　カクフ（HH_）　オホフ（LL_）
F24055	S30115	K08043620	Tc049620	僧上	艸	v8#81	苑	〇	音遠　ソノ（LH）
F24056	S30116	K08043631	Tc049631	僧上	艸	v8#81	ー（苑）／囿	〇／〇	同　ソノフ（LHH）
F24057	S30118	K08043641	Tc049641	僧上	艸	v8#81	紫／菀	〇／〇	音同　ーーノシ（LHV）　俗云シヲニ（RHH）　又工端反　又音桓　今名莞子
F24058	S30120	K08043721	Tc049721	僧上	艸	v8#81	紫／蒨	〇／〇	紫菀一名〻〻　下七見反
F24059	S30122	K08043740	Tc049740	僧上	艸	v8#81	菓	〇	俗果字　クタ物（LL_）　コノミ
F24060	S30123	K08043810	Tc049810	僧上	艸	v8#81	蔦	〇	音蔦　ホヤ
F24061	S30124	K08043820	Tc049820	僧上	艸	v8#81	䔍	〇	通篤字　アツシ（HHH）　トヽム　マヌカル　カタシ（HH_）
F24062	S30125	K08043830	Tc049830	僧上	艸	v8#81	𦽏	〇	音鳬　⿱艹庛草苗
F24063	S30126	K08043840	Tc049840	僧上	艸	v8#81	苟	〇	茍俗　音㺃　シハヽ（LH_）　イヤシクモ（LH___）　マコトニ（_H__）　シハラクモ（LHV___）
F24064	S30127	K08044120	Tc050120	僧上	艸	v8#81	荀	〇	音詢　草名
F24065	S30128	K08044130	Tc050130	僧上	艸	v8#81	䓒	〇	俗甸字
F24066	S30129	K08044141	Tc050141	僧上	艸	v8#81	薢／茩	〇／〇	皆（L）后（R）二音　ヒシ（HH）　上音解　トコロ（LL_）
F24067	S30131	K08044220	Tc050220	僧上	艸	v8#81	𬜭	〇	トコロ　俗用之　音宅　草𦯧　コモル（LL_）
F24068	S30132	K08044230	Tc050230	僧上	艸	v8#81	𦬃	〇	同　上俗
F24069	S30133	K08044240	Tc050240	僧上	艸	v8#81	葪	〇	音計（R）　アサミ（HHV_）
F24070	S30134	K08044311	Tc050311	僧上	艸	v8#81	⿱艹⿰角介／⿱艹觔／⿱艹⿰角寸／⿱艹⿱𠆢㓩	〇／〇／〇／〇	五俗
F24071	S30138	K08044331	Tc050331	僧上	艸	v8#81	薊	⿱艹⿰⿱角火刂	正
F24072	S30139	K08044332	Tc050332	僧上	艸	v8#81	薊	⿱艹⿰𩵋刂	今
F24073	S30140	K08044341	Tc050341	僧上	艸	v8#81	大／葪	〇／〇	ヤマアサミ
F24074	S30142	K08044410	Tc050410	僧上	艸	v8#81	菼	〇	音毯　アシツノ（HHHVH、ツ-ノ）　フシム
F24075	S30143	K08044420	Tc050420	僧上	艸	v8#81	𦵹	〇	或
F24076	S30144	K08044431	Tc050431	僧上	艸	v8#81	⿱艹𠜐／𦳋	〇／〇	音恠　草
F24077	S30146	K08044441	Tc050441	僧上	艸	v8#81	𦰵／⿱艹⿰貴刂	〇／〇	俗通
F24078	S30148	K08044511	Tc050511	僧上	艸	v8#81	⿱艹⿰𠕋刂／⿱艹⿰糸刂／⿱艹⿰侖刂	〇／〇／〇	俗蒯古
F24079	S30151	K08044530	Tc050530	僧上	艸	v8#81	𦼐	〇	火伇二音　花皃
F24080	S30152	K08044541	Tc050541	僧上	艸	v8#81	荕／𮏴	〇／〇	巨斤（L）反　下亦作　スチ（LHV）　和コシ（LH）
F24081	S30154	K08044620	Tc050620	僧上	艸	v8#81	莂	〇	䇷𧧸三俗　通諸字書无文　方列反　ワク
F24082	S30155	K08044641	Tc050641	僧上	艸	v8#81	石／蔛	〇／〇	スクナヒコノクスネ　一云イハクスリ
F24083	S30157	K08044720	Tc050720	僧上	艸	v8#81	莧	〇	寛之去声　ヒユ（LH）　ハシメ　音丸　山羊細角者
F24084	S30158	K08044741	Tc050741	僧上	艸	v8#81	赤／ー（莧）	〇／〇	アカヒユ（HL__）
F24085	S30160	K08044811	Tc050811	僧上	艸	v8#81	馬／ー（莧）	〇／〇	ウマヒユ（LL__、ウ-ム）
F24086	S30162	K08044821	Tc050821	僧上	艸	v8#81	ー（莧）／尒	〇／〇	トニコヽニ（_LL__）
F24087	S30164	K08044830	Tc050830	僧上	艸	v8#81	苺	〇	音茂（RV）　ー子即䨱盆也　音毎（RV）
F24088	S30165	K08044840	Tc050840	僧上	艸	v8#81	莓	〇	音梅　コケ
F24089	S30166	K08045111	Tc051111	僧上	艸	v8#81	蓻／⿱艹𡙕	〇／⿱艹⿱⿱人人⿱丷十丮	下正　進入反　苐芽
F24090	S30168	K08045121	Tc051121	僧上	艸	v8#81	爇／𤑔	⿱蓻灬／〇	下正　人悦反　アツシ（LLH）　ヤク　タク（HL）
F24091	S30170	K08045140	Tc051140	僧上	艸	v8#81	⿱艹⿱⿰圭丸灬	〇	俗通焫或
F24092	S30171	K08045210	Tc051210	僧上	艸	v8#81	𧃳	〇	俗通褻字　須列反　ケカル
F24093	S30172	K08045221	Tc051221	僧上	艸	v8#81	⿱艹⿱⿰生刃女／⿱艹⿱⿰生刃衣／⿱艹褺	〇／〇／〇	三女〔俗〕
F24094	S30175	K08045231	Tc051231	僧上	艸	v8#81	⿱艹⿱⿰圭丸云／藝	〇／〇	上俗下正　魚世反　詣音　ウフ（HL）　マト（HH）　ナレタリ（LHLH、レ-ル（L））　ケ（L）〈衣也〉　ヨシ　オキテ　シツカナリ　ナスラフ　ツネニ　ヲサム　ナリハヒ　ユタカナリ　ワサ　ウク
F24095	S30177	K08045331	Tc051331	僧上	艸	v8#81	⿱艹⿱執木／⿱艹⿱⿰生刃云	〇／〇	俗
F24096	S30179	K08045340	Tc051340	僧上	艸	v8#81	⿱艹⿱⿰生刃木	〇	司列反　与⿱艹⿱⿰生刃衣同
F24097	S30180	K08045410	Tc051410	僧上	艸	v8#81	⿱艹⿱⿰圭丸女	〇	与𦾨同
F24098	S30181	K08045421	Tc051421	僧上	艸	v8#81	藣／⿱艹⿱冈能／⿱艹⿱网能／⿱艹⿱罒䏻	〇／〇／〇／■	二三正四今通　音罷　彼為反　草
F24099	S30185	K08045441	Tc051441	僧上	艸	v8#81	磨／ー（藣）	〇／〇	ユリ（RH）
F24100	S30187	K08045511	Tc051511	僧上	艸	v8#81	山／葵	〇／〇	ワサヒ（HHLV）
F24101	S30189	K08045520	Tc051520	僧上	艸	v8#81	蔡	〇	且盖反　ハナル（LL_）　ハカル（LLH）
F24102	S30190	K08045531	Tc051531	僧上	艸	v8#81	萃／𦬡	〇／〇	俗
F24103	S30192	K08045533	Tc051533	僧上	艸	v8#81	萃	〇	正
F24104	S30193	K08045541	Tc051541	僧上	艸	v8#81	⿱艹⿱兀十／⿱艹夲	〇／〇	音遂　アツマル（LLHL）　イタル（HHL）　トモカラ（HHHVH）
F24105	S30195	K08045621	Tc051621	僧上	艸	v8#81	荳／𦽛	〇／⿱艹⿱冖⿰礻𪠲	上音逗（R）　豆歩也　下呼候（R）反　⿱巨一ー
F24106	S30197	K08045640	Tc051640	僧上	艸	v8#81	𦵰	〇	側吏反　タチカレ（LHHVH）
F24107	S30198	K08045710	Tc051710	僧上	艸	v8#81	蔕	〇	都計反　ホソ（HH）　シケシ（LLVH）　ホシ　ホソツラ（HH__）　サカユ
F24108	S30199	K08045730	Tc051730	僧上	艸	v8#81	⿱艹⿱⿱二口⿱冖巾	〇	俗
F24109	S30200	K08045741	Tc051741	僧上	艸	v8#81	𠦄／芔／⿱巾⿰巾巾	〇／〇／〇	下二正　音諱　クサ（LL）　和クヰ（LL）
F24110	S30203	K08045820	Tc051820	僧上	艸	v8#81	卉	〇	同
F24111	S30204	K08045830	Tc051830	僧上	艸	v8#81	茻	〇	莫朗［反］
F24112	S30205	K08045841	Tc051841	僧上	艸	v8#81	𦯧／葉	〇／〇	下正　餘渉反　ワキ　ハ（H）　ヨ（H）　ハナヒラ（LL__）　ノモミチハ　又式渉反　又姓　和エフ　セフ
F24113	S30207	K08046131	Tc052131	僧上	艸	v8#81	黄／ー（葉）	〇／〇	モミチハ（LLLVLV）
F24114	S30209	K08046141	Tc052141	僧上	艸	v8#81	紅／ー（葉）	〇／〇	同
F24115	S30211	K08046211	Tc052211	僧上	艸	v8#81	杏／ー（葉）	〇／〇	ワヒラ（HHVH）　俗云行（RV）エフ（LL）
F24116	S30213	K08046221	Tc052221	僧上	艸	v8#81	ー（葉）／椀	〇／〇	クホテ（HHVH）
F24117	S30215	K08046231	Tc052231	僧上	艸	v8#81	ー（葉）／平	〇／〇	ヒラテ（_H_）
F24118	S30217	K08046241	Tc052241	僧上	艸	v8#81	藐／𦴭	〇／〇	下俗　音邈　ハルカナリ（LH___）　スクナシ　ムラサキ（L___）　下胡墾反　カウハシ　和ミヤク
F24119	S30219	K08046320	Tc052320	僧上	艸	v8#81	𦵧	〇	音郎　ー毒
F24120	S30220	K08046330	Tc052330	僧上	艸	v8#81	業	〇	魚刧反　ナリハヒ（LL__）　ノリ　ツトム　ナル（LH）　モトサシ　オソシ　ウコク　オソル　ミチ（HH）　オホイナリ（LL___）　ハケム　ナリ　和後フ
F24121	S30221	K08046421	Tc052421	僧上	艸	v8#81	家／ー（業）	〇／〇	ナリハヒ（LLLL）
F24122	S30223	K08046430	Tc052430	僧上	艸	v8#81	蔽	〇	必袂〈弥弊〉反　オホフ（LLH）　カクス-ル（LHL-L）　クラシ（HH_）　ノフ　サヽク　和ヘイ（LL）
F24123	S30224	K08046510	Tc052510	僧上	艸	v8#81	𦿔	⿱艹㢢	オホフ　サハル　ア□ル　ツヒタリ　*カキアク
F24124	S30225	K08046530	Tc052530	僧上	艸	v8#81	𧆊	〇	畢列反　紫繤也　*ワラヒ
F24125	S30226	K08046610	Tc052610	僧上	艸	v8#81	萼	〇	腭音　花フサ（_LVL）　フサ
F24126	S30227	K08046621	Tc052621	僧上	艸	v8#81	蕚	〇	今
F24127	S30228	K08046622	Tc052622	僧上	艸	v8#81	⿱艹㖾	〇	正
F24128	S30229	K08046623	Tc052623	僧上	艸	v8#81	蘁	〇	或
F24129	S30230	K08046640	Tc052640	僧上	艸	v8#81	菊	〇	音掬　カハラヨモキ（HHH___）　俗云本音之重
F24130	S30231	K08046711	Tc052711	僧上	艸	v8#81	⿱艹⿰㚔几／𧃓	■／■	二或
F24131	S30233	K08046721	Tc052721	僧上	艸	v8#81	女／菊	〇／〇	カムタチ（HH__）
F24132	S30235	K08046730	Tc052730	僧上	艸	v8#81	蘜	〇	居六反　草名
F24133	S30236	K08046740	Tc052740	僧上	艸	v8#81	⿱艹掬	〇	ムツフ
F24134	S30237	K08046810	Tc052810	僧上	艸	v8#81	荲	〇	音勅　シフクサ（LLVL_）　一云シ（R）　攄力反
F24135	S30238	K08046820	Tc052820	僧上	艸	v8#81	蓫	〇	或
F24136	S30239	K08046830	Tc052830	僧上	艸	v8#81	𦯖	〇	音涅　菜生水中
F24137	S30240	K08046841	Tc052841	僧上	艸	v8#81	𦯑／莢	⿱艹皂／〇	造協二音
F24138	S30242	K08047111	Tc053111	僧上	艸	v8#81	鬼／𫈇／ー（莢）	〇／〇／〇	（無）
F24139	S30245	K08047121	Tc053121	僧上	艸	v8#81	皂／莢	〇／〇	カハラフチ（HHHLLV）　俗云虵（LV）結（S）
F24140	S30247	K08047131	Tc053131	僧上	艸	v8#81	鬼／ー（皂）／ー（莢）	〇／〇／〇	クヽサ（LVHVH）
F24141	S30250	K08047140	Tc053140	僧上	艸	v8#81	𦯑	〇	正
F24142	S30251	K08047211	Tc053211	僧上	艸	v8#81	蓽／蕟	〇／〇	必發二音　ワタヽヒ（HH-LLLV-HV）　上コケ　ヨモキ
F24143	S30253	K08047231	Tc053231	僧上	艸	v8#81	ー（蓽）／撥	〇／〇	同
F24144	S30255	K08047240	Tc053240	僧上	艸	v8#81	荅	〇	都合反　コタフ（L__）
F24145	S30256	K08047311	Tc053311	僧上	艸	v8#81	葛／葛	⿱艹⿱曰匂／⿱艹⿱曰匃	音割　カツラ（HHV_）　クスカツラ
F24146	S30258	K08047331	Tc053331	僧上	艸	v8#81	ー（葛）／穀	〇／〇	クスカツラノミ（LLV_____）
F24147	S30260	K08047341	Tc053341	僧上	艸	v8#81	ー（葛）／脰	〇／〇	クスカツラノネ（LLV_____）　下音豆
F24148	S30262	K08047411	Tc053411	僧上	艸	v8#81	紫／ー（葛）	〇／〇	エヒカツラ（HHV___）
F24149	S30264	K08047421	Tc053421	僧上	艸	v8#81	黒／ー（葛）	〇／〇	ツヽラ（LLVH）
F24150	S30266	K08047431	Tc053431	僧上	艸	v8#81	累／ー（葛）	〇／〇	同
F24151	S30268	K08047441	Tc053441	僧上	艸	v8#81	若／𠰥	〇／〇	音弱（SV）「シヤク」　モシ（RL）　シク（HL）　コトシ-ク（HVL_-_）　ワカシ（LLL）　カクノコトク-シ（HLL___-_）　タトヒ（LL_）　ナムチ（HH_）　シタカフ（HHHV_）　イタル（HHL）　モシクハ（RLLL）　ミタル　又音惹　和又ニヤ（LL）
F24152	S30270	K08047531	Tc053531	僧上	艸	v8#81	ー（若）／為	〇／〇	イカスルカ（HL___）
F24153	S30272	K08047541	Tc053541	僧上	艸	v8#81	〻（為）／ー（若）	〇／〇	イカシ
F24154	S30274	K08047611	Tc053611	僧上	艸	v8#81	ー（若）／此	〇／〇	カクノコトケム（HLL____、ケ-ク）
F24155	S30276	K08047621	Tc053621	僧上	艸	v8#81	ー（若）／箇	〇／〇	イカハカリ（HH___）
F24156	S30278	K08047631	Tc053631	僧上	艸	v8#81	未／ー（若）	〇／〇	イマタシカス（LLHVHHLV）
F24157	S30280	K08047641	Tc053641	僧上	艸	v8#81	杜／ー（若）	〇／〇	カキツハタ（HH___）
F24158	S30282	K08047710	Tc053710	僧上	艸	v8#81	莙	〇	渠殞反　又音君　牛藻
F24159	S30283	K08047721	Tc053721	僧上	艸	v8#81	拔／葜	〇／⿱艹⿱⿰生刃大	サルトリ（LL__）　一云オホウハラ（LL___）　下音
F24160	S30285	K08047730	Tc053730	僧上	艸	v8#81	蒔	〇	承異反　マク（LH）　ウフ
F24161	S30286	K08047741	Tc053741	僧上	艸	v8#81	青／葙	〇／〇	ウマサク（LLHL）　一云アマサク（LLHL）　下音　カタシ　クチノヤ
F24162	S30288	K08047820	Tc053820	僧上	艸	v8#81	荋	〇	音而　草多𦯧皃
F24163	S30289	K08047830	Tc053830	僧上	艸	v8#81	⿱艹𦓔	〇	音軟（HV）「セン」　キノミヽ（LL__）　又音而又柔
F24164	S30290	K08047840	Tc053840	僧上	艸	v8#81	䓴	〇	今
F24165	S30291	K08048110	Tc054110	僧上	艸	v8#81	𦵓	〇	俗篅字
F24166	S30292	K08048120	Tc054120	僧上	艸	v8#81	葬	〇	祖浪反　ハウフル（LLLVL）　ツカ（HL）　カクス　ハカ
F24167	S30293	K08048141	Tc054141	僧上	艸	v8#81	塟	〇	俗
F24168	S30294	K08048142	Tc054142	僧上	艸	v8#81	⿱艹⿱癶土	〇	（無）
F24169	S30295	K08048211	Tc054211	僧上	艸	v8#81	⿱雚旧／舊	〇／〇	俗正　渠雷反　フルシ（LLL）　ヒサシ（LL_）　モト（LL）　クミス　和ク（L）
F24170	S30297	K08048230	Tc054230	僧上	艸	v8#81	𦾔	〇	俗
F24171	S30298	K08048240	Tc054240	僧上	艸	v8#81	莭	⿱艹即	俗節字　トキ（LL）　フシ（LL）　トキナリ（LLHL）　カキル（LLVH）　マコト　ワタル　ハカル
F24172	S30299	K08048320	Tc054320	僧上	艸	v8#81	⿱艹𡬠	⿱艹⿰CDP-8B7C寸	同
F24173	S30300	K08048330	Tc054330	僧上	艸	v8#81	燕	〇	音宴　ヤスムス（LH_H、ム-シ（H））　ツハクラメ（LLV___）　ツヽム　又音烟　國名
F24174	S30301	K08048410	Tc054410	僧上	艸	v8#81	鷰	〇	ツハクラメ（LHV___）　与上通用
F24175	S30302	K08048421	Tc054421	僧上	艸	v8#81	蒴／藋	〇／〇	朔濁二音　此間音ソクトク（LLLVL）
F24176	S30304	K08048441	Tc054441	僧上	艸	v8#81	蒴／𧃔	⿱艹⿰𢆉月／〇	同
F24177	S30306	K08048510	Tc054510	僧上	艸	v8#81	蕮	〇	音昔（S）　芣苡也　私也反
F24178	S30307	K08048521	Tc054521	僧上	艸	v8#81	澤／ー（蕮）	〇／〇	ナマヰ（LH_）　一云オモタカ（LH__）
F24179	S30309	K08048530	Tc054530	僧上	艸	v8#81	𦮃	〇	古懷反　ソムク（LH_）
