# HDIC Project
# HDIC is an abbreviation of the Integrated Database of Hanzi Dictionaries in Early Japan
#
# KRM:  Kanchi-in manuscript of the Ruiju Myogisho database
#
# Ruiju myogishō 類聚名義抄, Kanchi-in copy 観智院本, reorganized edition 改編本.
# anonymous Buddhist monk, the latter half of the 12th century.
#
# krm_headword_chars.tsv
#
# Version: 1.2.1 (latest, Newly released after the specification change)
# Date published: 11 May 2025
# Last modified: 11 May 2025
#
#
# Copyright (c) 2025 HDIC project, IKEDA Shoju (Chair, Professor Emeritus, Hokkaido University)
# Contact: ikeda.shoju@gmail.com, liyuansapporo@yahoo.co.jp, toyjack@gmail.com, kleinekuma@gmail.com
#
# Data License Information and Access Rights
# License:
# Creative Commons Attribution-ShareAlike 4.0 International License (CC BY-SA 4.0)
# Access Rights (Availability):
# Open access
#
# KRM format information:
# hanzi_id	A sequential ID assigned to each headword (single or multi-character) in the order of its appearance in the Myōgishō. It consists of a 5-digit numeric ID starting with 'S'.
# entry_id	A heading item ID (from krm_main) to which this character's headword belongs, formed by a 5-digit numeric ID starting with 'F'. For some added entry items, a 'b' suffix is appended.
# constituent_char	The constituent character itself. Abbreviation marks (ー) and iteration marks (〻) are converted to the actual characters they represent. Collated characters are, in principle, Kangxi Dictionary forms; the handling of Unicode new character forms (common-use forms, popular variants) is specified separately. For detailed collation notes, refer to krm_notes."
# character_order	Indicates the numerical order of appearance of the character within its headword entry.
# kazama_location_id	An ID indicating the location of this character in the Kazama Edition: K + Volume (2 digits) + Page (3 digits) + Line (1 digit) + Segment (1 digit) + Character Order in Segment (1 digit).
# tenri_location_id	An ID indicating the location of this character in the Tenri Edition: T + Volume (a/b/c) + Page (3 digits) + Line (1 digit) + Segment (1 digit) + Character Order in Segment (1 digit).
# img_file_name	File name of the headword character image (including the .jpg extension). The main part of the file name consists of a 7-digit number for images from Volume 1 to Volume 9, and an 8-digit number for images from Volume 10. For 7-digit numbers, the first digit indicates the volume number; for 8-digit numbers, the first two digits indicate Volume 10. The last 6 digits are based on the order of appearance, assigned according to a unique internal rule. Detailed documentation for this naming convention is not available as the work was completed over two decades ago. Null if no image is available.
#
# Acknowledgments:
# We are grateful to Tenri Central Library and Yagi Shoten for permission to publish the decipherment text of KRM.
#
# This work was supported by JSPS KAKENHI Grant Number 16H03422, 19H00526, 23K17500 and 25K00466.
#
hanzi_id	entry_id	constituent_char	character_order	kazama_location_id	tenri_location_id	img_file_name
S38873	K1002462	蠸	1	K10024620	Tc322620	10024620.jpg
S38874	K1002463	⿰虫⿱艹隹	1	K10024630	Tc322630	10024630.jpg
S38875	K1002464	⿰虫靣	1	K10024640	Tc322640	10024640.jpg
S38876	K1002471	蝒	1	K10024710	Tc322710	10024710.jpg
S38877	K1002472	⿰虫⿱艹面	1	K10024720	Tc322720	10024720.jpg
S38878	K1002473	蚯	1	K10024731	Tc322731	10024731.jpg
S38879	K1002473	蚓	2	K10024732	Tc322732	10024732.jpg
S38880	K1002481	白	1	K10024811	Tc322811	10024811.jpg
S38881	K1002481	蛵	2	K10024812	Tc322812	10024812.jpg
S38882	K1002481	蚯	3	K10024813	Tc322813	10024813.jpg
S38883	K1002481	蚓	4	K10024814	Tc322814	10024814.jpg
S38884	K1002483	𧏺	1	K10024830	Tc322830	10024830.jpg
S38885	K1002484	螾	1	K10024840	Tc322840	10024840.jpg
S38886	K1002511	蚺	1	K10025110	Tc323110	10025110.jpg
S38887	K1002512	蚺	1	K10025121	Tc323121	10025121.jpg
S38888	K1002512	蚦	2	K10025122	Tc323122	10025122.jpg
S38889	K1002513	蟣	1	K10025130	Tc323130	10025130.jpg
S38890	K1002514	蟣	1	K10025141	Tc323141	10025141.jpg
S38891	K1002514	𧎶	2	K10025142	Tc323142	10025142.jpg
S38892	K1002521	酒	1	K10025211	Tc323211	10025211.jpg
S38893	K1002521	蟣	2	K10025212	Tc323212	10025212.jpg
S38894	K1002522	䝁	1	K10025221	Tc323221	10025221.jpg
S38895	K1002522	蟣	2	K10025222	Tc323222	10025222.jpg
S38896	K1002523	飛	1	K10025231	Tc323231	10025231.jpg
S38897	K1002523	蟻	2	K10025232	Tc323232	10025232.jpg
S38898	K1002524	螱	1	K10025240	Tc323240	10025240.jpg
S38899	K1002531	𧕈	1	K10025310	Tc323310	10025310.jpg
S38900	K1002532	螘	1	K10025321	Tc323321	10025321.jpg
S38901	K1002532	蟻	2	K10025322	Tc323322	10025322.jpg
S38902	K1002532	𧕶	3	K10025323	Tc323323	10025323.jpg
S38903	K1002532	⿰虫⿱⿰亻⿱二二豆	4	K10025324	Tc323324	10025324.jpg
S38904	K1002541	馬	1	K10025411	Tc323411	10025411.jpg
S38905	K1002541	蟻	2	K10025412	Tc323412	10025412.jpg
S38906	K1002542	大	1	K10025421	Tc323421	10025421.jpg
S38907	K1002542	蟻	2	K10025422	Tc323422	10025422.jpg
S38908	K1002543	蚍	1	K10025431	Tc323431	10025431.jpg
S38909	K1002543	蜉	2	K10025432	Tc323432	10025432.jpg
S38910	K1002544	𧖈	1	K10025440	Tc323440	10025440.jpg
S38911	K1002551	赤	1	K10025511	Tc323511	10025511.jpg
S38912	K1002551	蟻	2	K10025512	Tc323512	10025512.jpg
S38913	K1002552	蠪	1	K10025521	Tc323521	10025521.jpg
S38914	K1002552	虰	2	K10025522	Tc323522	10025522.jpg
S38915	K1002554	蚵	1	K10025540	Tc323540	10025540.jpg
S38916	K1002561	蚵	1	K10025611	Tc323611	10025611.jpg
S38917	K1002561	蠪	2	K10025612	Tc323612	10025612.jpg
S38918	K10025621	蠬	1	K10025621	Tc323621	10025621.jpg
S38919	K10025622	蠪	1	K10025622	Tc323622	10025622.jpg
S38920	K1002563	蠪	1	K10025623	Tc323623	10025623.jpg
S38921	K1002564	蟶	1	K10025640	Tc323640	10025640.jpg
S38922	K1002571	馬	1	K10025711	Tc323711	10025711.jpg
S38923	K1002571	蛤	2	K10025712	Tc323712	10025712.jpg
S38924	K1002572	⿰虫𠕀	1	K10025721	Tc323721	10025721.jpg
S38925	K1002572	蜽	2	K10025722	Tc323722	10025722.jpg
S38926	K1002573	蚋	1	K10025730	Tc323730	10025730.jpg
S38927	K1002574	蜹	1	K10025740	Tc323740	10025740.jpg
S38928	K10025821	蚋	1	K10025821	Tc323821	10025821.jpg
S38929	K10025822	⿰虫苪	1	K10025822	Tc323822	10025822.jpg
S38930	K10025822	⿰虫䓣	2	K10025823	Tc323823	10025823.jpg
S38931	K1002583	蟹	1	K10025830	Tc323830	10025830.jpg
S38932	K1002584	蠏	1	K10025840	Tc323840	10025840.jpg
S38933	K1002611	石	1	K10026111	Tc324111	10026111.jpg
S38934	K1002611	蟹	2	K10026112	Tc324112	10026112.jpg
S38935	K1002612	蟹	1	K10026121	Tc324121	10026121.jpg
S38936	K1002612	黄	2	K10026122	Tc324122	10026122.jpg
S38937	K1002613	蜏	1	K10026130	Tc324130	10026130.jpg
S38938	K1002614	蟒	1	K10026140	Tc324140	10026140.jpg
S38939	K1002621	蠎	1	K10026211	Tc324211	10026211.jpg
S38940	K1002621	⿰虫⿱幺攵	2	K10026212	Tc324212	10026212.jpg
S38941	K1002621	⿰虫⿱丷奏	3	K10026213	Tc324213	10026213.jpg
S38942	K1002621	䗊	4	K10026214	Tc324214	10026214.jpg
S38943	K1002621	𧎔	5	K10026215	Tc324215	10026215.jpg
S38944	K1002623	𧈡	1	K10026231	Tc324231	10026231.jpg
S38945	K1002623	蚤	2	K10026232	Tc324232	10026232.jpg
S38946	K1002631	𧎮	1	K10026310	Tc324310	10026310.jpg
S38947	K1002632	⿰虫⿱夂虫	1	K10026321	Tc324321	10026321.jpg
S38948	K1002632	⿱夂虫	2	K10026322	Tc324322	10026322.jpg
S38949	K1002632	𧈡	3	K10026323	Tc324323	10026323.jpg
S38950	K1002632	𬠵	4	K10026324	Tc324324	10026324.jpg
S38951	K1002632	⿳叉虫虫	5	K10026325	Tc324325	10026325.jpg
S38952	K1002632	𠤋	6	K10026326	Tc324326	10026326.jpg
S38953	K1002632	⿱𠆢䖝	7	K10026327	Tc324327	10026327.jpg
S38954	K1002634	蜆	1	K10026341	Tc324341	10026341.jpg
S38955	K1002634	顯	2	K10026342	Tc324342	10026342.jpg
S38956	K1002642	蠁	1	K10026420	Tc324420	10026420.jpg
S38957	K1002643	蠁	1	K10026431	Tc324431	10026431.jpg
S38958	K1002643	子	2	K10026432	Tc324432	10026432.jpg
S38959	K1002644	䖮	1	K10026440	Tc324440	10026440.jpg
S38960	K1002651	𧔎	1	K10026510	Tc324510	10026510.jpg
S38961	K1002652	蜂	1	K10026521	Tc324521	10026521.jpg
S38962	K1002652	蠆	2	K10026522	Tc324522	10026522.jpg
S38963	K10026541	蠭	1	K10026541	Tc324541	10026541.jpg
S38964	K10026542	蜂	1	K10026542	Tc324542	10026542.jpg
S38965	K10026611	𧒒	1	K10026611	Tc324611	10026611.jpg
S38966	K10026612	䗦	1	K10026612	Tc324612	10026612.jpg
S38967	K10026621	蠆	1	K10026621	Tc324621	10026621.jpg
S38968	K10026622	𧍣	1	K10026622	Tc324622	10026622.jpg
S38969	K10026622	𧓵	2	K10026623	Tc324623	10026623.jpg
S38970	K1002663	蠇	1	K10026630	Tc324630	10026630.jpg
S38971	K1002664	𧓵	1	K10026640	Tc324640	10026640.jpg
S38972	K1002671	⿰虫万	1	K10026710	Tc324710	10026710.jpg
S38973	K1002672	蠣	1	K10026720	Tc324720	10026720.jpg
S38974	K1002673	蠇	1	K10026730	Tc324730	10026730.jpg
S38975	K1002674	土	1	K10026741	Tc324741	10026741.jpg
S38976	K1002674	蜂	2	K10026742	Tc324742	10026742.jpg
S38977	K1002681	木	1	K10026811	Tc324811	10026811.jpg
S38978	K1002681	蜂	2	K10026812	Tc324812	10026812.jpg
S38979	K1002683	蝟	1	K10026830	Tc324830	10026830.jpg
S38980	K1002684	蚑	1	K10026840	Tc324840	10026840.jpg
S38981	K1002711	⿰虫芰	1	K10027110	Tc325110	10027110.jpg
S38982	K1002712	䖢	1	K10027120	Tc325120	10027120.jpg
S38983	K1002714	蛄	1	K10027141	Tc325141	10027141.jpg
S38984	K1002714	䗐	2	K10027142	Tc325142	10027142.jpg
S38985	K1002722	蚶	1	K10027220	Tc325220	10027220.jpg
S38986	K1002724	蟕	1	K10027241	Tc325241	10027241.jpg
S38987	K1002724	蠵	2	K10027242	Tc325242	10027242.jpg
S38988	K1002732	⿰虫𡻎	1	K10027321	Tc325321	10027321.jpg
S38989	K1002732	𧓬	2	K10027322	Tc325322	10027322.jpg
S38990	K1002733	蝎	1	K10027330	Tc325330	10027330.jpg
S38991	K1002741	蠍	1	K10027410	Tc325410	10027410.jpg
S38992	K1002742	蟋	1	K10027421	Tc325421	10027421.jpg
S38993	K1002742	蟀	2	K10027422	Tc325422	10027422.jpg
S38994	K1002744	𧒓	1	K10027440	Tc325440	10027440.jpg
S38995	K1002751	𧍓	1	K10027511	Tc325511	10027511.jpg
S38996	K1002751	⿰虫卛	2	K10027512	Tc325512	10027512.jpg
S38997	K1002752	蠟	1	K10027521	Tc325521	10027521.jpg
S38998	K1002752	䗶	2	K10027522	Tc325522	10027522.jpg
S38999	K1002754	蠟	1	K10027541	Tc325541	10027541.jpg
S39000	K1002754	⿰虫⿱山曷	2	K10027542	Tc325542	10027542.jpg
S39001	K1002761	⿰蜜巤	1	K10027610	Tc325610	10027610.jpg
S39002	K1002762	䗶	1	K10027620	Tc325620	10027620.jpg
S39003	K1002763	䗻	1	K10027630	Tc325630	10027630.jpg
S39004	K1002771	蝍	1	K10027711	Tc325711	10027711.jpg
S39005	K1002771	蛉	2	K10027712	Tc325712	10027712.jpg
S39006	K1002773	蚌	1	K10027731	Tc325731	10027731.jpg
S39007	K1002773	蛤	2	K10027732	Tc325732	10027732.jpg
S39008	K1002781	⿰虫⿱丿干	1	K10027811	Tc325811	10027811.jpg
S39009	K1002781	蜯	2	K10027812	Tc325812	10027812.jpg
S39010	K1002782	蚌	1	K10027820	Tc325820	10027820.jpg
S39011	K1002783	⿰虫⿸厂⿱𠂒十	1	K10027830	Tc325830	10027830.jpg
S39012	K1002784	𧋐	1	K10027841	Tc325841	10027841.jpg
S39013	K1002784	𧐎	2	K10027842	Tc325842	10027842.jpg
S39014	K1002811	⿰虫覔	1	K10028110	Tc326110	10028110.jpg
S39015	K1002812	蜩	1	K10028120	Tc326120	10028120.jpg
S39016	K1002813	⿰虫𡉵	1	K10028130	Tc326130	10028130.jpg
S39017	K1002814	良	1	K10028141	Tc326141	10028141.jpg
S39018	K1002814	𧊚	2	K10028142	Tc326142	10028142.jpg
S39019	K1002821	馬	1	K10028211	Tc326211	10028211.jpg
S39020	K1002821	𧊚	2	K10028212	Tc326212	10028212.jpg
S39021	K1002822	茅	1	K10028221	Tc326221	10028221.jpg
S39022	K1002822	𧊚	2	K10028222	Tc326222	10028222.jpg
S39023	K1002823	寒	1	K10028231	Tc326231	10028231.jpg
S39024	K1002823	𧊚	2	K10028232	Tc326232	10028232.jpg
S39025	K1002824	𧊚	1	K10028241	Tc326241	10028241.jpg
S39026	K1002824	⿱将虫	2	K10028242	Tc326242	10028242.jpg
S39027	K1002831	䘁	1	K10028310	Tc326310	10028310.jpg
S39028	K1002832	蝕	1	K10028320	Tc326320	10028320.jpg
S39029	K1002833	⿰虫薄	1	K10028331	Tc326331	10028331.jpg
S39030	K1002833	⿰虫食	2	K10028332	Tc326332	10028332.jpg
S39031	K1002834	蛭	1	K10028340	Tc326340	10028340.jpg
S39032	K1002841	𧓳	1	K10028410	Tc326410	10028410.jpg
S39033	K1002842	水	1	K10028421	Tc326421	10028421.jpg
S39034	K1002842	𧓳	2	K10028422	Tc326422	10028422.jpg
S39035	K1002843	草	1	K10028431	Tc326431	10028431.jpg
S39036	K1002843	𧓳	2	K10028432	Tc326432	10028432.jpg
S39037	K1002844	馬	1	K10028441	Tc326441	10028441.jpg
S39038	K1002844	𧓳	2	K10028442	Tc326442	10028442.jpg
S39039	K1002851	蟄	1	K10028510	Tc326510	10028510.jpg
S39040	K1002852	⿳大⿰羊丸虫	1	K10028521	Tc326521	10028521.jpg
S39041	K1002852	⿱𡙕虫	2	K10028522	Tc326522	10028522.jpg
S39042	K1002853	海	1	K10028531	Tc326531	10028531.jpg
S39043	K1002853	蛤	2	K10028532	Tc326532	10028532.jpg
S39044	K1002854	魁	1	K10028541	Tc326541	10028541.jpg
S39045	K1002854	蛤	2	K10028542	Tc326542	10028542.jpg
S39046	K1002861	文	1	K10028611	Tc326611	10028611.jpg
S39047	K1002861	蛤	2	K10028612	Tc326612	10028612.jpg
S39048	K1002862	馬	1	K10028621	Tc326621	10028621.jpg
S39049	K1002862	蛤	2	K10028622	Tc326622	10028622.jpg
S39050	K1002863	蛤	1	K10028631	Tc326631	10028631.jpg
S39051	K1002863	𧊧	2	K10028632	Tc326632	10028632.jpg
S39052	K1002864	⿰虫盖	1	K10028640	Tc326640	10028640.jpg
S39053	K1002871	蚇	1	K10028711	Tc326711	10028711.jpg
S39054	K1002871	蠖	2	K10028712	Tc326712	10028712.jpg
S39055	K1002873	䗔	1	K10028731	Tc326731	10028731.jpg
S39056	K1002873	蠖	2	K10028732	Tc326732	10028732.jpg
S39057	K1002874	蚇	1	K10028741	Tc326741	10028741.jpg
S39058	K1002874	䗩	2	K10028742	Tc326742	10028742.jpg
S39059	K1002882	蝙	1	K10028821	Tc326821	10028821.jpg
S39060	K1002882	蝠	2	K10028822	Tc326822	10028822.jpg
S39061	K1002884	⿰虫畗	1	K10028840	Tc326840	10028840.jpg
S39062	K1002911	蝙	1	K10029111	Tc327111	10029111.jpg
S39063	K1002911	𧍗	2	K10029112	Tc327112	10029112.jpg
S39064	K1002912	𧍷	1	K10029121	Tc327121	10029121.jpg
S39065	K1002912	蠚	2	K10029122	Tc327122	10029122.jpg
S39066	K1002914	蠚	1	K10029141	Tc327141	10029141.jpg
S39067	K1002914	𧊝	2	K10029142	Tc327142	10029142.jpg
S39068	K1002921	蝛	1	K10029211	Tc327211	10029211.jpg
S39069	K1002921	蛦	2	K10029212	Tc327212	10029212.jpg
S39070	K1002922	虻	1	K10029221	Tc327221	10029221.jpg
S39071	K1002922	𧊷	2	K10029222	Tc327222	10029222.jpg
S39072	K1002922	䗈	3	K10029223	Tc327223	10029223.jpg
S39073	K1002922	䖟	4	K10029224	Tc327224	10029224.jpg
S39074	K1002924	蟯	1	K10029241	Tc327241	10029241.jpg
S39075	K1002924	蟯	2	K10029242	Tc327242	10029242.jpg
S39076	K1002932	𧔞	1	K10029320	Tc327320	10029320.jpg
S39077	K1002933	蝚	1	K10029330	Tc327330	10029330.jpg
S39078	K1002934	𧕀	1	K10029341	Tc327341	10029341.jpg
S39079	K1002934	𧓄	2	K10029342	Tc327342	10029342.jpg
S39080	K1002941	蛵	1	K10029410	Tc327410	10029410.jpg
S39081	K10029421	蛵	1	K10029421	Tc327421	10029421.jpg
S39082	K10029422	⿰虫⿳一丷土	1	K10029422	Tc327422	10029422.jpg
S39083	K1002943	蜭	1	K10029430	Tc327430	10029430.jpg
S39084	K1002944	蚝	1	K10029441	Tc327441	10029441.jpg
S39085	K1002944	𧉠	2	K10029442	Tc327442	10029442.jpg
S39086	K1002944	𧍤	3	K10029443	Tc327443	10029443.jpg
S39087	K1002944	螆	4	K10029444	Tc327444	10029444.jpg
S39088	K1002952	⿰虫刾	1	K10029520	Tc327520	10029520.jpg
S39089	K1002953	䖯	1	K10029530	Tc327530	10029530.jpg
S39090	K1002954	蚔	1	K10029540	Tc327540	10029540.jpg
S39091	K1002961	⿰虫互	1	K10029611	Tc327611	10029611.jpg
S39092	K1002961	𧉛	2	K10029612	Tc327612	10029612.jpg
S39093	K1002961	蚳	3	K10029613	Tc327613	10029613.jpg
S39094	K1002963	𧓑	1	K10029631	Tc327631	10029631.jpg
S39095	K1002963	⿱⿰曷各虫	2	K10029632	Tc327632	10029632.jpg
S39096	K1002964	蟦	1	K10029640	Tc327640	10029640.jpg
S39097	K1002971	蠀	1	K10029710	Tc327710	10029710.jpg
S39098	K1002972	蚚	1	K10029720	Tc327720	10029720.jpg
S39099	K1002973	螕	1	K10029730	Tc327730	10029730.jpg
S39100	K1002974	蜪	1	K10029741	Tc327741	10029741.jpg
S39101	K1002974	蜪	2	K10029742	Tc327742	10029742.jpg
S39102	K1002982	蠜	1	K10029820	Tc327820	10029820.jpg
S39103	K1002983	蟴	1	K10029830	Tc327830	10029830.jpg
S39104	K1002984	螽	1	K10029841	Tc327841	10029841.jpg
S39105	K1002984	蟴	2	K10029842	Tc327842	10029842.jpg
S39106	K1003012	蜙	1	K10030121	Tc328121	10030121.jpg
S39107	K1003012	蝑	2	K10030122	Tc328122	10030122.jpg
S39108	K1003013	蜙	1	K10030130	Tc328130	10030130.jpg
S39109	K1003014	蚣	1	K10030141	Tc328141	10030141.jpg
S39110	K1003014	⿰虫𦙃	2	K10030142	Tc328142	10030142.jpg
S39111	K1003022	蠜	1	K10030221	Tc328221	10030221.jpg
S39112	K1003022	螽	2	K10030222	Tc328222	10030222.jpg
S39113	K1003024	蛅	1	K10030241	Tc328241	10030241.jpg
S39114	K1003024	蟖	2	K10030242	Tc328242	10030242.jpg
S39115	K1003031	蛱	1	K10030311	Tc328311	10030311.jpg
S39116	K1003031	蛺	2	K10030312	Tc328312	10030312.jpg
S39117	K1003033	⿰虫𣏋	1	K10030331	Tc328331	10030331.jpg
S39118	K1003033	⿰虫⿱廿木	2	K10030332	Tc328332	10030332.jpg
S39119	K1003033	⿰虫桒	3	K10030333	Tc328333	10030333.jpg
S39120	K1003033	蝶	4	K10030334	Tc328334	10030334.jpg
S39121	K1003041	⿰虫𣏋	1	K10030411	Tc328411	10030411.jpg
S39122	K1003041	卧	2	K10030412	Tc328412	10030412.jpg
S39123	K1003042	⿰虫棄	1	K10030420	Tc328420	10030420.jpg
S39124	K1003043	蛅	1	K10030430	Tc328430	10030430.jpg
S39125	K1003044	蛂	1	K10030440	Tc328440	10030440.jpg
S39126	K1003051	䖩	1	K10030510	Tc328510	10030510.jpg
S39127	K1003052	𧍧	1	K10030520	Tc328520	10030520.jpg
S39128	K1003053	𧍛	1	K10030531	Tc328531	10030531.jpg
S39129	K1003053	蛹	2	K10030532	Tc328532	10030532.jpg
S39130	K1003054	䗊	1	K10030540	Tc328540	10030540.jpg
S39131	K1003061	⿰虫夋	1	K10030610	Tc328610	10030610.jpg
S39132	K1003062	𧖆	1	K10030621	Tc328621	10030621.jpg
S39133	K1003062	蟽	2	K10030622	Tc328622	10030622.jpg
S39134	K1003063	⿰虫𠕋	1	K10030630	Tc328630	10030630.jpg
S39135	K1003064	螙	1	K10030641	Tc328641	10030641.jpg
S39136	K1003064	蠹	2	K10030642	Tc328642	10030642.jpg
S39137	K1003064	⿱⿱一中⿱𡇈⿰虫虫	3	K10030643	Tc328643	10030643.jpg
S39138	K1003073	⿱⿱⿰虫虫冖虫	1	K10030731	Tc328731	10030731.jpg
S39139	K1003073	⿱⿱⿰虫虫冖磊	2	K10030732	Tc328732	10030732.jpg
S39140	K1003073	𧖁	3	K10030733	Tc328733	10030733.jpg
S39141	K1003073	⿱⿱市冖蟲	4	K10030734	Tc328734	10030734.jpg
S39142	K1003073	⿱⿱士宀蟲	5	K10030735	Tc328735	10030735.jpg
S39143	K1003073	⿱兩⿰虫虫	6	K10030736	Tc328736	10030736.jpg
S39144	K1003073	⿰虫⿰杀攵	7	K10030810	Tc328810	10030810.jpg
S39145	K1003082	桃	1	K10030821	Tc328821	10030821.jpg
S39146	K1003082	⿱⿱右冖⿱石虫	2	K10030822	Tc328822	10030822.jpg
S39147	K1003083	⿳⿻十口冖䖝	1	K10030830	Tc328830	10030830.jpg
S39148	K1003084	𧉙	1	K10030840	Tc328840	10030840.jpg
S39149	K1003111	⿰虫充	1	K10031111	Tc329111	10031111.jpg
S39150	K1003111	䖻	2	K10031112	Tc329112	10031112.jpg
S39151	K1003113	𧋐	1	K10031131	Tc329131	10031131.jpg
S39152	K1003113	⿰虫⿱世⿰⿸虍勿攵	2	K10031132	Tc329132	10031132.jpg
S39153	K1003113	⿰虫⿰𡞔𪠲	3	K10031133	Tc329133	10031133.jpg
S39154	K1003121	蟮	1	K10031211	Tc329211	10031211.jpg
S39155	K1003121	⿰虫⿱面旦	2	K10031212	Tc329212	10031212.jpg
S39156	K1003121	蟺	3	K10031213	Tc329213	10031213.jpg
S39157	K1003123	⿰虫僉	1	K10031231	Tc329231	10031231.jpg
S39158	K1003123	⿰虫⿳亼吅灬	2	K10031232	Tc329232	10031232.jpg
S39159	K1003124	⿰虫肴	1	K10031240	Tc329240	10031240.jpg
S39160	K1003131	⿱夂蟲	1	K10031311	Tc329311	10031311.jpg
S39161	K1003131	螽	2	K10031312	Tc329312	10031312.jpg
S39162	K1003132	蜾	1	K10031321	Tc329321	10031321.jpg
S39163	K1003132	𧒘	2	K10031322	Tc329322	10031322.jpg
S39164	K1003133	𧕩	1	K10031331	Tc329331	10031331.jpg
S39165	K1003133	螎	2	K10031332	Tc329332	10031332.jpg
S39166	K1003134	螲	1	K10031340	Tc329340	10031340.jpg
S39167	K1003141	⿰虫鼻	1	K10031411	Tc329411	10031411.jpg
S39168	K1003141	蠙	2	K10031412	Tc329412	10031412.jpg
S39169	K1003143	蚕	1	K10031430	Tc329430	10031430.jpg
S39170	K1003151	蜸	1	K10031510	Tc329510	10031510.jpg
S39171	K1003152	䗁	1	K10031520	Tc329520	10031520.jpg
S39172	K1003153	⿰虫奥	1	K10031530	Tc329530	10031530.jpg
S39173	K1003154	⿰虫兮	1	K10031540	Tc329540	10031540.jpg
S39174	K1003161	䗋	1	K10031610	Tc329610	10031610.jpg
S39175	K1003162	⿱竹虫	1	K10031620	Tc329620	10031620.jpg
S39176	K1003163	⿰虫賛	1	K10031630	Tc329630	10031630.jpg
S39177	K1003164	蜼	1	K10031640	Tc329640	10031640.jpg
S39178	K1003171	𧊗	1	K10031710	Tc329710	10031710.jpg
S39179	K1003172	螰	1	K10031720	Tc329720	10031720.jpg
S39180	K1003173	蛽	1	K10031730	Tc329730	10031730.jpg
S39181	K1003174	蝖	1	K10031740	Tc329740	10031740.jpg
S39182	K1003182	蛷	1	K10031821	Tc329821	10031821.jpg
S39183	K1003182	𧋛	2	K10031822	Tc329822	10031822.jpg
S39184	K1003183	蚠	1	K10031830	Tc329830	10031830.jpg
S39185	K1003184	⿰虫⿱𠂉天	1	K10031840	Tc329840	10031840.jpg
S39186	K1003211	蝭	1	K10032110	Tc330110	10032110.jpg
S39187	K1003212	⿱⿰失攵虫	1	K10032121	Tc330121	10032121.jpg
S39188	K1003212	螯	2	K10032122	Tc330122	10032122.jpg
S39189	K1003212	⿱𢼍虫	3	K10032123	Tc330123	10032123.jpg
S39190	K1003214	䗇	1	K10032140	Tc330140	10032140.jpg
S39191	K1003221	⿰虫范	1	K10032211	Tc330211	10032211.jpg
S39192	K1003221	𧍙	2	K10032212	Tc330212	10032212.jpg
S39193	K1003223	䗆	1	K10032230	Tc330230	10032230.jpg
S39194	K1003224	𧓪	1	K10032241	Tc330241	10032241.jpg
S39195	K1003224	⿲虫圭艮	2	K10032242	Tc330242	10032242.jpg
S39196	K1003231	⿰虫柴	1	K10032310	Tc330310	10032310.jpg
S39197	K1003232	𧌖	1	K10032320	Tc330320	10032320.jpg
S39198	K1003233	⿰虫口	1	K10032330	Tc330330	10032330.jpg
S39199	K1003234	𧍖	1	K10032340	Tc330340	10032340.jpg
S39200	K1003241	蜱	1	K10032410	Tc330410	10032410.jpg
S39201	K1003243	𧓎	1	K10032431	Tc330431	10032431.jpg
S39202	K1003243	螵	2	K10032432	Tc330432	10032432.jpg
S39203	K1003243	⿰卑虫	3	K10032433	Tc330433	10032433.jpg
S39204	K1003244	⿰虫旱	1	K10032440	Tc330440	10032440.jpg
S39205	K1003251	蛢	1	K10032511	Tc330511	10032511.jpg
S39206	K1003251	⿰虫⿱从井	2	K10032512	Tc330512	10032512.jpg
S39207	K1003253	𧑐	1	K10032530	Tc330530	10032530.jpg
S39208	K1003254	䗐	1	K10032540	Tc330540	10032540.jpg
S39209	K1003261	蜨	1	K10032610	Tc330610	10032610.jpg
S39210	K1003262	螌	1	K10032620	Tc330620	10032620.jpg
S39211	K1003263	𧓿	1	K10032630	Tc330630	10032630.jpg
S39212	K1003264	⿰虫𦙃	1	K10032641	Tc330641	10032641.jpg
S39213	K1003264	蝑	2	K10032642	Tc330642	10032642.jpg
S39214	K1003264	⿰虫⿳𠂉龰月	3	K10032643	Tc330643	10032643.jpg
S39215	K1003272	𧐍	1	K10032720	Tc330720	10032720.jpg
S39216	K1003273	⿰虫疋	1	K10032730	Tc330730	10032730.jpg
S39217	K1003274	蚗	1	K10032740	Tc330740	10032740.jpg
S39218	K1003281	蛥	1	K10032810	Tc330810	10032810.jpg
S39219	K1003282	𧑀	1	K10032821	Tc330821	10032821.jpg
S39220	K1003282	𧎾	2	K10032822	Tc330822	10032822.jpg
S39221	K1003284	蛶	1	K10032840	Tc330840	10032840.jpg
S39222	K1003311	蜡	1	K10033111	Tc331111	10033111.jpg
S39223	K1003311	⿰虫㫺	2	K10033112	Tc331112	10033112.jpg
S39224	K1003313	蠉	1	K10033130	Tc331130	10033130.jpg
S39225	K1003314	蠉	1	K10033140	Tc331140	10033140.jpg
S39226	K1003321	𧑄	1	K10033211	Tc331211	10033211.jpg
S39227	K1003321	⿰䏍虫	2	K10033212	Tc331212	10033212.jpg
S39228	K1003321	⿰虫眔	3	K10033213	Tc331213	10033213.jpg
S39229	K1003322	螸	1	K10033221	Tc331221	10033221.jpg
S39230	K1003322	𧐄	2	K10033222	Tc331222	10033222.jpg
S39231	K1003323	𧋉	1	K10033230	Tc331230	10033230.jpg
